"","logFC","logCPM","PValue","FDR"
"HWER_00686",1.16104729545187,7.29535229132727,1.19204314089033e-12,5.19446613712473e-12
"HWER_06757",-1.52634060663605,8.82004333341646,1.26212720590684e-12,5.4907748858625e-12
"HWER_04119",-1.3239982984028,6.43454749301784,1.30924532670467e-12,5.6863592407371e-12
"HWER_03433",1.83411031684837,8.52176499020464,1.32637570958683e-12,5.75126996315079e-12
"HWER_10919",-1.56736051617408,8.70863811739901,1.39040820557516e-12,6.00921522858571e-12
"HWER_09787",1.35504264741775,8.3552757964577,1.3904301193802e-12,6.00921522858571e-12
"HWER_10249",1.26771962387204,7.11750849115738,1.56322412534478e-12,6.74492770148764e-12
"HWER_01377",1.28306228696589,7.78577528929827,2.11231617477725e-12,9.099208137502e-12
"HWER_04092",1.71968177456668,6.55076790211338,2.42155072182592e-12,1.04142508167415e-11
"HWER_04248",-1.43654046855035,8.94783653790953,2.43914730586486e-12,1.04728151860299e-11
"HWER_07417",-1.29999174762005,7.47679305772413,2.47424451208799e-12,1.05921976837604e-11
"HWER_13666",-1.30861847112142,6.69812779074239,2.47500059859903e-12,1.05921976837604e-11
"HWER_09636",1.50941025187376,8.68790662597557,2.49733303315958e-12,1.06704229598637e-11
"HWER_00680",1.32693165484221,6.29672184736478,2.53921257324753e-12,1.08287419120953e-11
"HWER_03457",1.40812456799885,6.8904257817759,2.5426149322473e-12,1.08287419120953e-11
"HWER_05032",1.52729524314433,8.76798299953386,2.5827500339402e-12,1.09819032137813e-11
"HWER_05298",-1.20036190970373,7.26876234998891,2.60756506714109e-12,1.10695342850248e-11
"HWER_08418",-1.26784721494315,7.09203436956413,2.68287919511479e-12,1.13709147206797e-11
"HWER_04596",1.21165937467951,6.90106372405537,2.84661265848389e-12,1.20454735002084e-11
"HWER_06408",1.56529202984502,9.11479332302614,2.86502991011665e-12,1.21039465865602e-11
"HWER_02097",-1.4573047921472,7.71374822955961,3.06762431881654e-12,1.29390820627005e-11
"HWER_09354",1.46772379995058,6.82263018148622,3.10986238591841e-12,1.30962524795796e-11
"HWER_12212",-1.18166356453927,7.10858066026104,3.25565529193683e-12,1.36883142625842e-11
"HWER_12955",-1.30940864704442,6.81599389274148,3.26190359944582e-12,1.36927117603531e-11
"HWER_03628",-1.36196260971607,7.92868381664593,3.30372465758817e-12,1.38461835967708e-11
"HWER_03891",1.1540655647913,7.16246583319861,3.51988540054992e-12,1.47286778604887e-11
"HWER_12345",1.17820011990873,7.31366133495616,3.65436339706433e-12,1.52671181921799e-11
"HWER_13722",1.58894298237834,7.82667251006575,3.75344222144486e-12,1.56561963975323e-11
"HWER_10642",-1.81749237959157,9.19468927786229,3.85256696350508e-12,1.60442345695338e-11
"HWER_04844",-1.53734686371062,8.72863388045194,4.0037774458792e-12,1.66476180688058e-11
"HWER_02110",1.49682690427521,7.10333265336897,4.42460645412802e-12,1.83683977717113e-11
"HWER_15394",1.4295350183436,8.94555967109348,4.69515749667252e-12,1.94608732775466e-11
"HWER_00113",-1.52832395617559,8.61985202130488,4.79620269383099e-12,1.9848436305288e-11
"HWER_00329",-1.53854019145299,7.05540699388773,4.86364530051838e-12,2.00959410219221e-11
"HWER_12410",1.17249457871243,7.03237562823941,5.06907451414146e-12,2.09119186852983e-11
"HWER_05170",1.71438921552089,6.67432173606367,5.3294418241493e-12,2.19516289220046e-11
"HWER_11339",-1.34252468845476,7.53373294544291,5.41751537136178e-12,2.22795319647253e-11
"HWER_01582",-1.31944134121539,6.95298350259854,5.49353861694727e-12,2.25569323553904e-11
"HWER_14016",-1.33051998167127,8.51943417465016,5.58023668466178e-12,2.28772320156228e-11
"HWER_08491",1.20183044079585,7.53471566104944,5.8776491785056e-12,2.40590554243029e-11
"HWER_14582",-1.81734037513517,9.18252197349718,6.39985841751349e-12,2.61559430976638e-11
"HWER_04069",1.56571120003344,7.33665360535211,6.61270137382163e-12,2.6983922505269e-11
"HWER_02130",-1.17590848623529,7.42684533302871,6.70481509212303e-12,2.73174509635725e-11
"HWER_09244",1.30105119590813,7.57976819244188,8.14159578227791e-12,3.31200619767472e-11
"HWER_07085",1.28916678284381,7.52154883496369,8.56742735465282e-12,3.4798562959022e-11
"HWER_04678",1.18887547928088,7.1772290292334,8.72090258448136e-12,3.53673584011632e-11
"HWER_02390",1.209866944425,6.90754117271979,9.2342402921229e-12,3.73915699213346e-11
"HWER_15448",-1.19933051411134,7.68594738114259,9.68706895317342e-12,3.91649239397119e-11
"HWER_10140",1.52143585743293,7.39374125443221,1.04633495261605e-11,4.22385520749302e-11
"HWER_11453",1.15464746514336,7.42224971402779,1.25657501284289e-11,5.06478626922281e-11
"HWER_12451",-1.39002626145084,7.9791687855216,1.29403353912074e-11,5.20779246936667e-11
"HWER_09975",-1.38372813580519,8.21864131432185,1.41553794062346e-11,5.68808528201672e-11
"HWER_05307",1.33724682694569,7.83102907984435,1.42012161600868e-11,5.69780502032749e-11
"HWER_09000",1.24968131383759,7.65400754233135,1.45075257236757e-11,5.81184287742989e-11
"HWER_14448",-1.58425171804394,8.56281098115333,1.52150538634513e-11,6.08602154538053e-11
"HWER_01686",-1.47249153678051,8.7741551331288,1.5248954401135e-11,6.09032594594648e-11
"HWER_08527",1.75132317680324,9.38298397859163,1.5339954832173e-11,6.11738804822416e-11
"HWER_04103",-1.23110624909125,7.61068604820699,1.60038227738768e-11,6.37247527092945e-11
"HWER_11031",-1.17541152032429,6.8979670657012,1.76000282474192e-11,6.9974734663455e-11
"HWER_07307",1.34703382304426,6.60620019838567,1.83577246100902e-11,7.28771209257277e-11
"HWER_03611",-1.26249211064956,7.2329764891768,1.86863255052746e-11,7.40698926654859e-11
"HWER_15077",1.43776850355873,8.58537361647562,1.96836429997226e-11,7.7905787030481e-11
"HWER_00864",1.09971193042517,7.10787923490091,2.08280229163744e-11,8.23113458196657e-11
"HWER_12408",1.21934086846619,7.00177166847815,2.17081289785508e-11,8.56608627759306e-11
"HWER_00272",1.17716562813916,6.87500849950178,2.28700451401646e-11,9.01107167798102e-11
"HWER_03515",-1.26283214364831,7.42468934095015,2.29679178042255e-11,9.03610757260412e-11
"HWER_13893",1.37345223401311,7.05078746120653,2.33206766562602e-11,9.16119715810103e-11
"HWER_07346",1.41816502596433,8.87935010541836,2.48755154631456e-11,9.75743020849467e-11
"HWER_04843",1.11435021017744,7.18608826387136,2.525427794511e-11,9.89125886183474e-11
"HWER_10184",-1.13475696553774,7.07718360051931,3.02351713668258e-11,1.18245127841732e-10
"HWER_01545",-1.25861687206687,6.546518393183,3.11602781289002e-11,1.21682273049355e-10
"HWER_06492",1.36398669980688,8.51119055110908,3.17602616408493e-11,1.23681882322818e-10
"HWER_00571",1.31383822552641,6.98911258544188,3.17663193199942e-11,1.23681882322818e-10
"HWER_14534",-1.14885961628962,7.07261950307726,3.2108402170159e-11,1.24829120401564e-10
"HWER_02832",-1.28522450357067,8.19893487619571,3.57026474663355e-11,1.38597888099403e-10
"HWER_13982",1.38064529378797,8.35020744737437,3.7368024809943e-11,1.44849250809676e-10
"HWER_06461",1.1389974096044,7.69950050874022,3.80727979633047e-11,1.47364123881497e-10
"HWER_12755",-1.29043496827311,6.85131073664221,3.9659175844009e-11,1.53278929253204e-10
"HWER_13704",1.3264137866752,8.43026605129801,3.99240984911635e-11,1.54076579514285e-10
"HWER_13655",-1.56925793774706,8.82557159881238,4.17315961566493e-11,1.60816341265448e-10
"HWER_09349",1.7656599874318,7.96541214783825,4.21780526499603e-11,1.62299173354818e-10
"HWER_11576",1.21971966623524,7.79105095879128,4.26276578048424e-11,1.63789774222402e-10
"HWER_02459",-1.47478229579126,8.58368009410615,4.84930373482451e-11,1.86054918805512e-10
"HWER_00434",1.21963472271095,7.79616932442137,4.98622235544574e-11,1.91029654141677e-10
"HWER_00523",-1.28721480184725,7.27299343519435,5.13952470916865e-11,1.96616701083312e-10
"HWER_07375",-1.42243412716782,9.10088219501703,5.53849365595759e-11,2.11572065348046e-10
"HWER_07092",-1.65904849185035,10.0499994562063,5.79793725718604e-11,2.2116189653498e-10
"HWER_02626",1.60170747949938,6.93425525376217,5.88607239227441e-11,2.24198878964779e-10
"HWER_03510",-1.50872824832515,8.32306901513445,5.97472811618672e-11,2.2707963978926e-10
"HWER_08737",1.06496480523245,7.37175199272103,5.97895860083424e-11,2.2707963978926e-10
"HWER_03504",1.26642177164052,7.99747292555729,6.1796806315139e-11,2.34364833172112e-10
"HWER_05457",1.13854281600348,6.93362565867931,6.49278034836482e-11,2.45884861538075e-10
"HWER_01407",1.18708647018259,7.63250762050139,6.61598409801465e-11,2.50190663016876e-10
"HWER_15148",1.72229826425026,9.07718600265789,7.30121573026279e-11,2.75380397798993e-10
"HWER_08510",1.30056440706689,8.59986825710589,7.30302118783045e-11,2.75380397798993e-10
"HWER_12123",-1.42451922158846,8.44287582504983,7.33688101784596e-11,2.76261385392998e-10
"HWER_14590",-1.278205675149,9.02377734227041,7.71557528648117e-11,2.90105630771692e-10
"HWER_09104",1.50660927978705,8.01236137447408,8.20549215281464e-11,3.08086381543625e-10
"HWER_13466",1.32679293760597,8.04308496157739,8.45742813728215e-11,3.17093317055935e-10
"HWER_15206",-4.13400705683874,10.23553274104,8.51881983507849e-11,3.18940736926409e-10
"HWER_12357",1.1565968399512,6.83732944605128,8.64586507343698e-11,3.23237455586451e-10
"HWER_01386",-1.74143803535099,10.4677838607722,9.10167432838424e-11,3.39795841593012e-10
"HWER_10154",1.21197197617235,8.49170279583911,9.34528857325248e-11,3.48396593835701e-10
"HWER_13111",1.59402199188225,6.6763906086221,9.55974349933019e-11,3.55887480767144e-10
"HWER_10176",-1.32426026634223,7.28987482023895,1.00653600413778e-10,3.74181181199241e-10
"HWER_03033",1.4285641158453,6.76898216573074,1.06548532264325e-10,3.95537005528497e-10
"HWER_14066",1.23629477293534,8.25717299169617,1.07582926239243e-10,3.98814453326322e-10
"HWER_06260",1.16529964362679,6.69492327151817,1.08939853364109e-10,4.03276644239571e-10
"HWER_10087",1.14654595383852,6.87950616036652,1.15545848517648e-10,4.27130159127037e-10
"HWER_08083",1.46231561536176,9.09299271498717,1.17115604438229e-10,4.32325765612087e-10
"HWER_09441",1.02375142264535,7.076566213615,1.26684335632923e-10,4.6699323723509e-10
"HWER_14885",1.17631092277323,7.07986287216245,1.28344683898071e-10,4.72452039188423e-10
"HWER_06507",-1.23519099281341,8.58491116039657,1.34841434082014e-10,4.95674098469078e-10
"HWER_00035",-1.22333166708937,6.55344881810628,1.35270970369311e-10,4.96230907880256e-10
"HWER_13863",1.07780094103182,7.35980832532124,1.35369981708975e-10,4.96230907880256e-10
"HWER_05381",-1.10104503745109,7.57205926656057,1.4240157034835e-10,5.21280852791178e-10
"HWER_05377",1.14962459292217,7.09403462642607,1.43174728437936e-10,5.23383173956454e-10
"HWER_02327",-1.21945793768722,8.44209843552619,1.47038430212625e-10,5.36266848244021e-10
"HWER_14183",-1.44578791248011,9.00411195055645,1.47106635422562e-10,5.36266848244021e-10
"HWER_11004",1.22513735488391,8.1260949847068,1.54637337185117e-10,5.62939794566014e-10
"HWER_10116",-1.27969596979332,7.08995227931168,1.6236128830256e-10,5.90241589519803e-10
"HWER_14353",1.1855535209254,6.87054552277338,1.67150865441834e-10,6.06815279783321e-10
"HWER_12556",1.26895129698017,6.78522178645675,1.77147521017915e-10,6.42220764902414e-10
"HWER_01919",-1.1782044833742,6.69261368421878,1.79440961274241e-10,6.49640454021737e-10
"HWER_10507",-1.5025820911937,8.58563488948157,1.85816689610795e-10,6.71798800900568e-10
"HWER_06465",1.46925920154375,6.54316198405867,1.95698077375442e-10,7.06553277986507e-10
"HWER_09983",1.18413995908222,7.49890631678687,1.96197031046649e-10,7.07384363992848e-10
"HWER_08986",1.09165422066164,7.430747294453,2.1972570948753e-10,7.91132787101475e-10
"HWER_05799",1.16176755096038,7.22742569835771,2.25049906158457e-10,8.09195837444071e-10
"HWER_06252",-1.19820553034271,7.64289402188731,2.39814118667448e-10,8.61106085037821e-10
"HWER_13646",-1.33776808210418,8.4960646917555,2.40668905066272e-10,8.62998035605489e-10
"HWER_05661",-1.33319254213632,7.9258142596872,2.51035965575157e-10,8.98947838631039e-10
"HWER_15098",-1.39007127520891,7.24529769063167,2.63224337657775e-10,9.41313120537044e-10
"HWER_06424",-1.06727814039736,7.37490735261315,2.77359381450395e-10,9.90515457228549e-10
"HWER_05393",-1.23217328418793,6.93498957128245,2.87797068659514e-10,1.02639821776672e-09
"HWER_10309",-1.23713255657851,6.33259357092841,2.90896482312489e-10,1.03604809397357e-09
"HWER_05965",1.296435921461,9.03491263074332,2.99680605445896e-10,1.06589101828865e-09
"HWER_10923",-1.10179696762337,7.26866175962545,3.05498170190704e-10,1.08511630761394e-09
"HWER_12793",1.13197964646626,6.83978132043493,3.14034639690219e-10,1.11393419361814e-09
"HWER_00487",-1.17132882097835,7.81433338410044,3.24754222541466e-10,1.1504079592586e-09
"HWER_01444",-1.33629567795974,8.54834752850905,3.3215533605192e-10,1.17504414581808e-09
"HWER_11708",1.15721809529346,8.50015070443373,3.45630804360022e-10,1.22107419741688e-09
"HWER_01791",-1.24939739311962,6.62557131837381,3.47126313314996e-10,1.22471374885398e-09
"HWER_06063",-1.32742062939886,8.08628486250543,3.86901015330986e-10,1.36321749980074e-09
"HWER_05371",-1.09752502067929,6.98937877648763,3.9958913625614e-10,1.40604091794941e-09
"HWER_09777",-1.35928826223819,7.88867552436727,4.13250881918788e-10,1.45217132337817e-09
"HWER_05649",1.64336027252776,8.55624181848451,4.15507951592925e-10,1.45815590479011e-09
"HWER_03777",-1.08927863555089,6.91759211285735,4.19037004748534e-10,1.46858241877249e-09
"HWER_07502",1.60574090368403,9.33818090619119,4.2018311555742e-10,1.47064090445097e-09
"HWER_08664",-1.21244935639209,6.84019064316766,4.38188981116659e-10,1.53162469893632e-09
"HWER_01533",-1.00434998687703,7.32009611585657,4.39187026181319e-10,1.53307725850031e-09
"HWER_12537",1.47266878198118,6.81974891188848,4.53217107164148e-10,1.57995685570336e-09
"HWER_00786",1.03487955900717,7.04925877624024,4.60029211538476e-10,1.60158318091173e-09
"HWER_08139",1.76928875199241,8.11649360493996,4.78003515950431e-10,1.66196202639569e-09
"HWER_06937",-1.28844612821964,8.16768016957572,4.79066344154462e-10,1.66345991796114e-09
"HWER_02735",1.25920697473978,8.17121180881727,4.91427607609034e-10,1.70413368014094e-09
"HWER_07320",-1.42326530354567,8.52372519314965,5.00618594336468e-10,1.7337212372284e-09
"HWER_05031",-1.08591988566187,7.0966036109344,5.0188024194061e-10,1.73580656608106e-09
"HWER_06198",1.1971765802582,6.57907941946953,5.10999304078347e-10,1.76502646763019e-09
"HWER_07807",-1.22394572033801,8.284960924405,5.2274401221946e-10,1.80322705132584e-09
"HWER_15002",1.03674114026609,7.39851782867564,5.38548912822008e-10,1.8553151028109e-09
"HWER_03529",1.0499765122221,7.3700691997832,5.47099612443761e-10,1.88230873196337e-09
"HWER_06156",1.24064436803903,7.69677678941614,5.60895211180949e-10,1.92725351935804e-09
"HWER_08227",1.54701293389733,8.88529487697754,5.78458666440399e-10,1.98501070413446e-09
"HWER_11913",-1.04888893050253,7.01496770785442,5.83788947424841e-10,2.00069337190388e-09
"HWER_12945",-1.18941345798296,7.12449531520227,5.89825547596801e-10,2.01875271947306e-09
"HWER_00439",-1.46701014289712,8.07857896896179,5.97320429916935e-10,2.04174983317061e-09
"HWER_08939",-1.2587921541732,8.11816760186442,6.3019748710451e-10,2.15133564988206e-09
"HWER_08769",-1.19526145476491,7.88646270073988,6.35552308403754e-10,2.16680527942834e-09
"HWER_10277",1.14526531174419,7.52261036375556,6.5147487754458e-10,2.21821717684002e-09
"HWER_07387",-1.74052192102547,10.4620024372182,6.8930992427488e-10,2.3440099750536e-09
"HWER_02275",1.5366951331776,7.22962550153338,7.00323707063771e-10,2.37838967353786e-09
"HWER_09876",1.24872083863478,7.71424748655895,7.13623624356035e-10,2.42043476714573e-09
"HWER_13623",1.20808261693761,7.21250087614345,7.90270544661409e-10,2.67695247560982e-09
"HWER_02750",-1.09155587205023,7.7524751031645,8.15172029439027e-10,2.75775421784514e-09
"HWER_12900",-1.16692509913283,6.38474040417466,8.18228319054823e-10,2.76454035398241e-09
"HWER_08536",1.15036111883971,8.14608967136293,8.45894087540933e-10,2.85435030565094e-09
"HWER_15364",-1.36718077543319,8.58967512601889,8.662995947128e-10,2.91946291073507e-09
"HWER_04787",1.07215253363737,6.98547264133476,8.76784786600983e-10,2.9510198955675e-09
"HWER_06289",-1.08212618173242,7.65773449279366,8.90747015488416e-10,2.99418409293169e-09
"HWER_08933",1.37248624214888,7.48130794185512,9.58741590268327e-10,3.2186324816151e-09
"HWER_00025",-1.06357891312073,6.8762462878483,9.94979975543901e-10,3.33603477150515e-09
"HWER_06862",1.07900789851323,6.86403522642967,1.01263961191995e-09,3.39092551981337e-09
"HWER_12383",-1.27634181775665,6.82913418709804,1.02929791431355e-09,3.44232796756451e-09
"HWER_13771",1.2731122865601,7.07251488562989,1.04259986965171e-09,3.48238941233921e-09
"HWER_13335",1.00995065075463,7.32248973453682,1.06026200233195e-09,3.53689428407817e-09
"HWER_05844",-1.04080393134914,7.70590581469397,1.11542880677703e-09,3.71621344232549e-09
"HWER_00622",-1.01786189936799,7.07401037068732,1.11801332186774e-09,3.72011512409088e-09
"HWER_04625",2.31482020750297,7.52911554957174,1.20201174392779e-09,3.99456428032568e-09
"HWER_03897",1.24073172890394,7.99598229937953,1.21703818866518e-09,4.0394003941573e-09
"HWER_14343",1.11705154479763,7.14081724923961,1.29277558135897e-09,4.28537195231336e-09
"HWER_00582",-1.56561801996407,9.33259406006059,1.31212451371942e-09,4.33864040342348e-09
"HWER_08049",-1.00784067899392,7.25151170159994,1.31214200650649e-09,4.33864040342348e-09
"HWER_07729",-1.64301357435604,9.95739542097194,1.32495631856462e-09,4.3755144673301e-09
"HWER_10214",1.16794980598106,8.15382160871893,1.34476316890813e-09,4.43436761569971e-09
"HWER_07160",-1.11354375240501,8.3770767527009,1.34614731190884e-09,4.43436761569971e-09
"HWER_00669",1.03721785545096,6.94643278213915,1.44844464186347e-09,4.76538287173082e-09
"HWER_05497",-1.16594315767028,7.62313538808725,1.58154710361355e-09,5.19679397841557e-09
"HWER_09016",1.13672297796829,8.0836478694884,1.60744526331553e-09,5.27530664968388e-09
"HWER_10063",1.65814193024112,8.38195681565626,1.61390997407575e-09,5.28992658999674e-09
"HWER_15046",-1.17857925922597,8.75335739893076,1.64544845025781e-09,5.38659243915242e-09
"HWER_09315",2.56816589620019,7.38083842758425,1.72289074747604e-09,5.63310366131295e-09
"HWER_11191",1.16328464261813,6.88987225347893,1.74965605545125e-09,5.71351704460011e-09
"HWER_01242",1.39522228176556,6.78858910441062,1.76960990791246e-09,5.77151583348897e-09
"HWER_04077",-1.31521979197949,8.24290412483692,1.7761086353646e-09,5.78554199044508e-09
"HWER_15083",-1.11906165292318,6.98369347256903,1.88653034097295e-09,6.13763641216417e-09
"HWER_05053",-1.66725125834982,10.1594471896949,1.89689405556309e-09,6.16373475832353e-09
"HWER_14105",1.72773288921653,9.6999883993628,2.01591074144867e-09,6.53830406914353e-09
"HWER_05346",-1.13759081036161,7.05714249169288,2.01713636175705e-09,6.53830406914353e-09
"HWER_15946",1.18235675393159,7.52349041000069,2.13046337809058e-09,6.89714589315426e-09
"HWER_14512",-1.42600142052573,8.6355878436496,2.16625909288698e-09,7.00441515046504e-09
"HWER_13821",-1.09298307191561,7.43925413419458,2.22178380998044e-09,7.17513495443989e-09
"HWER_11542",-1.23484739831772,8.94551335857365,2.24036471748606e-09,7.2262744318913e-09
"HWER_07483",-1.17886243091136,8.94568060118587,2.28809059501538e-09,7.37028974679556e-09
"HWER_10112",1.24465823220274,6.78100619060437,2.29061436659528e-09,7.37028974679556e-09
"HWER_02947",1.01736228817736,7.35032568694563,2.32066149973073e-09,7.457852341015e-09
"HWER_08796",1.4463608404808,8.30631892072458,2.36226022520756e-09,7.58227916188572e-09
"HWER_14860",-1.12007057808224,6.62315051816923,2.44926138759364e-09,7.85195611710895e-09
"HWER_09262",0.994185290749586,7.31446154903085,2.50164195567141e-09,8.01012363421794e-09
"HWER_13325",1.13471329674435,6.91761359800152,2.51978824540928e-09,8.05842364753004e-09
"HWER_10568",0.959086520561543,7.3778163367109,2.97654305684477e-09,9.50759869613523e-09
"HWER_07775",1.24429432866562,8.69917322500383,3.19357561354523e-09,1.01884739573952e-08
"HWER_14003",-1.21127420854958,8.5690546633581,3.20444893195744e-09,1.02107864272542e-08
"HWER_06845",-1.12891355754416,7.44284766689475,3.3087145226452e-09,1.05302740309579e-08
"HWER_10285",-1.20465961293704,8.72464093359956,3.38387253217533e-09,1.07564643776394e-08
"HWER_10740",1.24049585000478,8.05295556426318,3.55187086276405e-09,1.12768686499336e-08
"HWER_04143",-1.58677534265826,9.81907339309967,3.77818253566506e-09,1.19809354624945e-08
"HWER_07969",1.23457469426306,6.80287178364099,3.85140474621053e-09,1.21946660827484e-08
"HWER_01016",1.08839777757134,7.75758556713684,3.85723619842481e-09,1.21946660827484e-08
"HWER_05681",-1.28726445961505,8.09979849854946,3.85948208469964e-09,1.21946660827484e-08
"HWER_07666",-1.09330273071164,6.69017185275926,4.0741056034842e-09,1.28573692426504e-08
"HWER_00201",-1.11615173110597,8.29362468419779,4.1717175398946e-09,1.31496533712606e-08
"HWER_01643",-1.0896607611154,7.6225208617849,4.33356149816862e-09,1.36434615588275e-08
"HWER_02254",-0.991799853565582,7.39979672560127,4.35779336411924e-09,1.37033597782101e-08
"HWER_11553",1.15765729449739,6.79363887453316,4.44207570149112e-09,1.3951722250984e-08
"HWER_00633",1.1612510364829,6.74935057626802,4.55903052957401e-09,1.43019885027876e-08
"HWER_06762",2.14194732320429,10.5708034957291,4.67412371229969e-09,1.46455876318723e-08
"HWER_09464",-1.11894773383711,6.94792754105141,5.08631420071377e-09,1.59181676293444e-08
"HWER_02175",-1.12158569701909,7.4496592833402,5.11295208837563e-09,1.59825295684141e-08
"HWER_02166",-1.15218049128887,8.62841687255017,5.1271290679832e-09,1.6007833578804e-08
"HWER_08155",1.23052004874683,7.5762945674029,5.17018607898114e-09,1.61231395259222e-08
"HWER_07682",-1.07568471783647,6.66930762877715,5.26285928653543e-09,1.63927167362855e-08
"HWER_02976",1.01929794289651,7.6456859577606,5.45946619294755e-09,1.69850059336146e-08
"HWER_01204",-1.0231503830952,7.14836056620623,5.5829100688351e-09,1.73485469907603e-08
"HWER_03911",0.979637599681791,7.14176685823003,5.77789383944996e-09,1.79332742752739e-08
"HWER_10708",1.00175699202596,7.53703985884102,5.90985876175349e-09,1.83212582578742e-08
"HWER_00880",-0.985025540849258,7.05892423468187,6.0058336287206e-09,1.85968871891678e-08
"HWER_08882",1.15038696825809,7.54792844475739,6.04672527931213e-09,1.87015052116916e-08
"HWER_13278",1.02436481803277,6.89064366532951,6.07958632835672e-09,1.87810695026231e-08
"HWER_04679",-1.19575499797413,8.99627345478812,6.18968847140431e-09,1.90987808402534e-08
"HWER_04523",1.05303387280957,7.11253637415309,6.21700519519782e-09,1.91606061753638e-08
"HWER_02112",-1.08182809037258,7.52817592299472,6.22800316589235e-09,1.91720518510277e-08
"HWER_06935",1.37937360273774,9.12602522175787,6.478841451214e-09,1.99209237144804e-08
"HWER_05573",-1.46558757314253,7.63332681376614,6.57226150537063e-09,2.01845884272293e-08
"HWER_11689",-1.04611750813613,7.71618673757293,6.98894962980594e-09,2.14392953678895e-08
"HWER_12378",1.04740739279342,6.86247896216249,7.0540515896094e-09,2.16043234312382e-08
"HWER_13189",-1.1147051424168,7.38313233242143,7.05916343117966e-09,2.16043234312382e-08
"HWER_03997",0.941792373900409,7.20014512712237,7.89747790968807e-09,2.41418836914042e-08
"HWER_09111",-1.0864792754143,8.35594698594514,8.22031237765917e-09,2.50996080951264e-08
"HWER_00138",1.55728051349254,7.8341004017429,8.51655883875758e-09,2.59740241756778e-08
"HWER_05428",-1.08257617771111,6.80979288056259,8.60391060832562e-09,2.62100610198067e-08
"HWER_11813",-1.3374430953088,8.01906290941941,8.8765606366533e-09,2.70093729429728e-08
"HWER_14331",-0.974642398233684,7.03269751734939,9.03833688209816e-09,2.74698645192637e-08
"HWER_10721",-0.970750056531906,7.72536537815054,9.28908527779863e-09,2.81993915238362e-08
"HWER_03420",-1.12591729324407,7.57391096542401,9.44116021421048e-09,2.86280341979285e-08
"HWER_09972",1.01784753378171,7.45095157639157,1.08179098986945e-08,3.27649468968514e-08
"HWER_13071",1.09113781277422,7.39167165345653,1.11999953980837e-08,3.38832044686855e-08
"HWER_15950",0.943215027576171,7.34960322468299,1.13818820787475e-08,3.43939306903138e-08
"HWER_09627",1.01263039017034,6.82059596346857,1.14429543903965e-08,3.45388256370682e-08
"HWER_11095",-1.00964510294204,7.16916912146631,1.1843223762742e-08,3.57060308631582e-08
"HWER_12249",-0.965703250371065,7.28546283457859,1.20672199634133e-08,3.63397287685397e-08
"HWER_04851",-1.1224728409895,8.930903539121,1.26402918868527e-08,3.80219979956528e-08
"HWER_02134",-1.21862406302956,6.92588540919174,1.3029643909504e-08,3.91484278194231e-08
"HWER_06940",-1.05745891696211,6.8536924453634,1.33585179634275e-08,4.00907859518144e-08
"HWER_10501",-1.04740913396676,7.55330094625154,1.42792050157996e-08,4.28050883844928e-08
"HWER_09902",-1.05463441679934,8.45302334574844,1.43051474003776e-08,4.28340704866825e-08
"HWER_00230",0.969711867784589,7.47260909014123,1.43799827255624e-08,4.30092210610001e-08
"HWER_10618",1.60518078708116,6.69893620465672,1.45154551584697e-08,4.3365128237335e-08
"HWER_01847",-1.12089327388537,7.92948978464275,1.50890972928365e-08,4.50277823976707e-08
"HWER_15584",1.07510772532401,7.98000738308598,1.63848968051393e-08,4.88392394010493e-08
"HWER_03639",-1.04166378328047,6.93467917745674,1.65330481896765e-08,4.92250937050097e-08
"HWER_11135",1.12006416418201,8.72777279570257,1.67311377515853e-08,4.97585927256185e-08
"HWER_13537",1.49245823040552,6.80315129896838,1.68447044918021e-08,5.00397993481073e-08
"HWER_14986",0.925403124921635,7.02421533506127,1.68801954541146e-08,5.00886972212285e-08
"HWER_00222",-0.993800804017836,7.81235040760124,1.74767723904618e-08,5.18005235717291e-08
"HWER_05569",1.10838247559257,8.85685718716931,1.80085689573907e-08,5.32926808784972e-08
"HWER_05429",1.6523209028026,9.05611256534356,1.802070136089e-08,5.32926808784972e-08
"HWER_14739",1.06143918111212,6.84100667146153,1.81815806754037e-08,5.37081036337401e-08
"HWER_15673",-1.09235037436655,6.79959587029224,1.87669206176484e-08,5.53750393112676e-08
"HWER_13643",1.06933425758595,7.08923291846554,1.90739918494866e-08,5.62180812405922e-08
"HWER_08288",-1.07506032381847,6.93090486647802,1.97550857694753e-08,5.81603867396633e-08
"HWER_06980",-1.10444021871921,7.04810109881843,2.27707028147991e-08,6.69636757637445e-08
"HWER_01435",1.16556056620927,8.57798558295015,2.34442815048795e-08,6.88675769205834e-08
"HWER_10660",-1.58233172637847,10.165076095711,2.35022984653112e-08,6.89610362995532e-08
"HWER_04803",-1.1999370190277,6.92015492868379,2.43227158351728e-08,7.12888508665644e-08
"HWER_06633",-1.10629290807207,7.01148747619856,2.47645724193377e-08,7.25031753144571e-08
"HWER_00033",-0.938974790005356,7.10957979851938,2.48521026427766e-08,7.26785935064311e-08
"HWER_13312",-1.01816345568248,6.86451705602788,2.53604718568297e-08,7.40829766117377e-08
"HWER_07313",0.96924233482008,7.17155052983475,2.59865619975601e-08,7.58277507511953e-08
"HWER_07872",-0.94444446036256,7.74208677080982,2.67082279803194e-08,7.78472381441867e-08
"HWER_10435",0.918018019756644,7.05359202931384,2.71010562406183e-08,7.89048451607382e-08
