"","logFC","logCPM","LR","PValue","FDR"
"HWER_11179",2.4369420300598,8.83147253053072,96.4969080756393,8.93833136602366e-23,9.04834159822087e-22
"HWER_05298",1.70857319724079,7.26851910120607,96.2016985839554,1.03755842748037e-22,1.04630413070051e-21
"HWER_04080",-2.1506433505852,7.15116063108439,95.6237994217333,1.38926208334633e-22,1.39562511578914e-21
"HWER_07237",-2.07114496527229,8.89023779870061,95.5590116082999,1.43547925782927e-22,1.43657087703674e-21
"HWER_10080",-1.70563604672776,7.72861862854276,94.9812466435064,1.9219743348765e-22,1.91615017022536e-21
"HWER_03420",1.9665654862367,7.5737070401215,94.7129408887516,2.2009561575385e-22,2.1860062666571e-21
"HWER_02820",2.27760720017613,8.28096783173011,94.3600345643099,2.63050017304215e-22,2.60281069753644e-21
"HWER_04356",-1.82785483317955,6.75251348013386,93.812866490768,3.46810066528063e-22,3.41874192922046e-21
"HWER_06630",-1.99164052746172,7.40715097871849,93.5600910418303,3.94053494843136e-22,3.86995820308632e-21
"HWER_03659",-1.83370771172949,7.54487037281644,93.2927040018087,4.51051753653613e-22,4.41326474206807e-21
"HWER_07470",-1.97200713891391,7.91702569803312,93.2407738258762,4.6304298830735e-22,4.51381164898128e-21
"HWER_07741",1.80260725027913,7.22028081370907,92.5816347370489,6.46041702714947e-22,6.27447144481823e-21
"HWER_05646",-1.61829870662632,7.06954482624196,92.1372320746105,8.08694923820545e-22,7.82531264520468e-21
"HWER_06954",1.76994388208192,7.74597348406874,91.8001444285213,9.58874638390812e-22,9.24453497525501e-21
"HWER_03238",-1.99378017821926,8.34081638175081,91.2810494441439,1.24648685785799e-21,1.1973552590811e-20
"HWER_10155",-3.58845438698929,8.69659236351853,91.0677759512596,1.38834316095373e-21,1.32877061804735e-20
"HWER_01936",-2.05222648907841,8.177018939996,90.8840669922358,1.52341440737961e-21,1.45276330442867e-20
"HWER_05641",-1.66847845804479,7.71720763780651,90.4342493204882,1.91227161223336e-21,1.81700320700297e-20
"HWER_02745",-3.06714380771637,7.61309726825609,89.8742317896065,2.53791063329656e-21,2.40279884418581e-20
"HWER_13404",-2.3674416217573,9.35893330963738,89.8350392433044,2.58868730372714e-21,2.44208780767377e-20
"HWER_04869",-2.00303076274933,8.37624632439647,89.7393593808381,2.71695672758652e-21,2.55393932393133e-20
"HWER_00602",2.24402865137893,8.87067165579256,89.3660040544112,3.28126978385247e-21,3.07341710715292e-20
"HWER_03882",-2.1575396559642,6.86724513554528,89.2913223462473,3.40750541184121e-21,3.18033838438513e-20
"HWER_02088",-1.91538512222569,7.02883545427476,88.9890198623002,3.97010007890414e-21,3.69233335960272e-20
"HWER_00210",-1.793701017132,6.59406846337832,88.9305791751754,4.08913359551976e-21,3.78964775472113e-20
"HWER_06710",-1.61973781378179,7.11850635881924,88.8485200114183,4.26232347715829e-21,3.93629311995811e-20
"HWER_04970",1.80297454586713,6.54251774814449,88.3731018222483,5.4202869618809e-21,4.98818016911557e-20
"HWER_07577",2.29852589952938,6.91674498924814,88.2554624532615,5.75241735848391e-21,5.27538762631695e-20
"HWER_14986",-1.55799259728898,7.02441115231765,88.2306269057014,5.82509699263791e-21,5.32349141827187e-20
"HWER_00878",-1.73891366114987,6.78394661036715,87.665147607746,7.75285293445855e-21,7.06072973131312e-20
"HWER_01696",-2.12889792329201,8.76550979244084,87.4999278420016,8.42828742758564e-21,7.64939741703635e-20
"HWER_07429",2.04520552446833,9.11395142353032,87.2255607660813,9.68243447555691e-21,8.75744588991951e-20
"HWER_10386",-1.64258838750585,7.68717676896446,87.0063614152058,1.08172683455514e-20,9.75035968681208e-20
"HWER_07062",1.86594807299587,7.69126267097419,86.2650736736368,1.57363348317046e-20,1.41358475348282e-19
"HWER_01553",-2.13493537835082,6.86536794174584,86.1549275356093,1.66376837069943e-20,1.48946882710234e-19
"HWER_09030",1.82422581162489,8.43114831765343,86.0065751518096,1.79338353953779e-20,1.60006287324185e-19
"HWER_07354",1.69199901045088,7.4945616513663,85.81319346225,1.977623008308e-20,1.75848099927927e-19
"HWER_12680",-2.2978760730126,6.27903271593553,85.6572763780257,2.13986638078038e-20,1.89633949973534e-19
"HWER_08211",-1.48453953936877,7.29108051506981,85.5671290070759,2.23967759210306e-20,1.97813134980378e-19
"HWER_11723",-2.05119319535287,6.99261605314499,85.5224529005143,2.29085549785317e-20,2.01656577603664e-19
"HWER_08280",-1.7860468183679,7.79634096580086,85.4272105792938,2.40389729147441e-20,2.10901922372022e-19
"HWER_01698",-2.05080043327512,6.60268158480888,85.2983080946868,2.56582695726954e-20,2.24360682775197e-19
"HWER_06339",1.86827575305597,7.11046732382564,84.6364247582379,3.58597617680992e-20,3.12526135674295e-19
"HWER_05007",-2.42394958650538,6.14383405703272,84.5227716351362,3.79815013681473e-20,3.2992512079526e-19
"HWER_05179",1.80468137558235,6.85909341094542,84.421999750375,3.99675671252918e-20,3.46034989058447e-19
"HWER_08757",1.78443177676556,6.95885078436634,83.8976080869254,5.21075374174376e-20,4.4966242125474e-19
"HWER_03240",2.4681455547071,10.3767139845396,83.6365435801199,5.94636368654729e-20,5.11465007287336e-19
"HWER_16070",1.46874742445443,7.09205338389725,83.4973487455273,6.38014806533508e-20,5.46988589835894e-19
"HWER_00599",-1.73832159357682,6.77302222201508,83.1888067665191,7.45788128760184e-20,6.37309855485975e-19
"HWER_05259",-2.03232674532832,7.01905930806502,82.8946427007964,8.65454214093516e-20,7.37176534464121e-19
"HWER_15634",1.94540991836397,6.47618258172758,82.3497884823177,1.14013673913856e-19,9.6801287013313e-19
"HWER_02108",-2.14075750776781,8.89540738714013,82.3197320910919,1.15760676087704e-19,9.76209808237374e-19
"HWER_14502",2.13859646967438,8.19775601898056,82.3153217554042,1.16019266126914e-19,9.76209808237374e-19
"HWER_12616",1.62459272822006,7.72928459121718,82.3140860939761,1.16091819900569e-19,9.76209808237374e-19
"HWER_08939",1.90827607179728,8.11802181553486,82.1490182277647,1.26203539038328e-19,1.0578589641684e-18
"HWER_00821",-1.8964491337512,7.65585879084598,82.1226945400451,1.27895611730626e-19,1.06863888912701e-18
"HWER_10933",-1.92623815393636,6.44204951934756,81.7692402526269,1.52940428695007e-19,1.27385825419386e-18
"HWER_15336",1.54989689127783,7.14564142429537,81.757017184552,1.53889228147511e-19,1.27771750310489e-18
"HWER_03856",1.50020350601311,7.19946348475803,81.7271643565039,1.56231338350688e-19,1.2930845362862e-18
"HWER_03946",-1.69988191488413,7.84974985314423,81.2816127532392,1.95739297953233e-19,1.61500260881789e-18
"HWER_06766",-1.85884487220739,7.99200080382415,81.0565884411186,2.19345857216068e-19,1.80411967560216e-18
"HWER_03002",-3.30191660391143,9.40420037283353,80.9733108831706,2.28786788383465e-19,1.87590911845882e-18
"HWER_03987",1.89168572533477,8.86614558901535,80.8196222060811,2.47290216176528e-19,2.02132872352988e-18
"HWER_12384",-1.9293283365347,7.42544362160061,80.5883905179853,2.77987893362038e-19,2.26521404126589e-18
"HWER_05908",-2.13502207073579,8.14496016623182,80.0550613008521,3.64120258861227e-19,2.95791518926774e-18
"HWER_03878",-2.18406427386826,8.22655131381669,79.6813993922094,4.39922765359368e-19,3.56269759515648e-18
"HWER_05122",-1.72622980048659,7.629621428936,79.5626249803841,4.6717998578323e-19,3.77183350485111e-18
"HWER_10649",-2.97480622307721,7.42164499845665,79.4651301116063,4.90811705878508e-19,3.95050889869184e-18
"HWER_06004",-1.64146954863675,6.73857364825792,79.3121816525303,5.30317145521658e-19,4.25547172869818e-18
"HWER_03178",-2.42494145569221,6.61614308593279,79.2264003779364,5.53850096046328e-19,4.43080076837062e-18
"HWER_06413",1.51775346022865,7.145117436438,79.1686468610877,5.7027959932625e-19,4.54841183462634e-18
"HWER_03604",-1.76833420595301,7.23364737919592,78.6888810015479,7.27036290901306e-19,5.78114657900978e-18
"HWER_13005",1.53216377113636,7.02495521136628,78.5733616032152,7.70818597629409e-19,6.11082695470062e-18
"HWER_13042",-1.73484979121951,6.37578098205619,78.561740295293,7.75366563284042e-19,6.12842280649729e-18
"HWER_07964",1.8418825490252,7.79344166012422,78.4995848999649,8.00150511067043e-19,6.30537768002532e-18
"HWER_13679",-1.64070936069468,7.42885953017435,78.3376824236394,8.68492189496315e-19,6.82349684404269e-18
"HWER_02945",-1.89102676137528,7.10445890994784,78.3234980332663,8.74750893678386e-19,6.85221533381402e-18
"HWER_08104",-2.29139934990893,6.19622841719661,78.1664324755321,9.47144299070407e-19,7.39728129125612e-18
"HWER_05031",1.46644909092003,7.09636204882159,78.0823217969813,9.88345304253712e-19,7.69622733963246e-18
"HWER_05112",-1.71325932310198,6.26378756976471,78.0564220215355,1.00138958456231e-18,7.77480055034807e-18
"HWER_13676",-1.8381726816677,6.730910526339,77.9497564791516,1.05695128244439e-18,8.18204639821661e-18
"HWER_09901",-2.2177442104447,9.14968840777455,77.7961706034748,1.1424143182251e-18,8.81769643861717e-18
"HWER_13300",-2.37510386993709,8.60620681180624,77.7839194379808,1.14952207418182e-18,8.8466143252823e-18
"HWER_01850",-1.49646592137871,7.01896455312073,77.5675124036919,1.28262536950022e-18,9.842186508818e-18
"HWER_13792",1.8228258155451,7.72086717723471,77.2300902686497,1.52157637155376e-18,1.16418285172369e-17
"HWER_06058",-2.91211227547198,6.82439296467388,77.1488801388629,1.58544507189124e-18,1.20953374759935e-17
"HWER_16101",2.64567963230001,10.7225573777104,76.3956747781608,2.32159199249231e-18,1.76602026712132e-17
"HWER_11980",1.98654696580612,7.5499284231807,76.1551943121713,2.62224527112135e-18,1.98897681659694e-17
"HWER_11120",-1.53189983888998,7.16415606391641,75.7258691936829,3.25909725213096e-18,2.46492642747376e-17
"HWER_02369",-1.6866589552854,7.61914422136722,75.6060861068374,3.46292514674202e-18,2.61158137141117e-17
"HWER_03151",1.82142489506745,8.75398968771049,75.5025057182714,3.64943465047095e-18,2.74437485715416e-17
"HWER_01691",-3.40836353680007,10.4555478022904,75.4296634284929,3.78658292494291e-18,2.83939779443012e-17
"HWER_11071",-1.77887320261999,7.10494161316284,75.4234896648707,3.79844129640857e-18,2.84019815117823e-17
"HWER_07310",-2.0624371291972,8.50984434735019,75.0699281078537,4.5433393041502e-18,3.38755497125306e-17
"HWER_09854",2.01198959313787,6.99265230033796,75.0394721876306,4.61396717230517e-18,3.43049762641447e-17
"HWER_06465",-2.02259413189503,6.54350725807378,74.9632961125685,4.79546747259949e-18,3.5554001092625e-17
"HWER_14066",-1.64828521951223,8.25726450354334,74.9084252554863,4.93061420673391e-18,3.64533050340552e-17
"HWER_06298",-1.44346573002628,7.04222156238921,74.8541273615476,5.06809992384225e-18,3.73648151247978e-17
"HWER_12313",-1.89506817225273,8.31690915951491,74.6649661019416,5.57771926794547e-18,4.10071427743924e-17
"HWER_00442",-1.8202176913649,8.88614523688323,74.6000747537228,5.76410234742561e-18,4.225937988419e-17
"HWER_01917",1.97844715957664,6.77572335565707,74.3683426349705,6.48201786393273e-18,4.73907528274193e-17
"HWER_12410",-1.45754827211573,7.03257442513805,74.2808656801495,6.77570860808398e-18,4.94007342284682e-17
"HWER_07853",1.43770821184588,7.14155671664163,73.9425723289965,8.0423002882857e-18,5.84732993336132e-17
"HWER_11869",1.87047353547296,7.864103169904,73.8656615387629,8.36183308079625e-18,6.06290486739827e-17
"HWER_07630",1.59838145762826,7.28845434909114,73.3053554987357,1.11066142792578e-17,8.03093647884798e-17
"HWER_15946",-1.71910061976541,7.52364476186004,73.2071387635124,1.16732789466106e-17,8.41755347602163e-17
"HWER_08227",-2.19473337281576,8.8853668284879,73.1683850562331,1.1904746702221e-17,8.56100910389223e-17
"HWER_12991",-1.78273186470562,8.11545755791082,72.7360067902905,1.48205332927729e-17,1.06287857293128e-16
"HWER_07732",-1.7930150022417,8.33008395276079,72.5757145552803,1.60745029700032e-17,1.14967640807197e-16
"HWER_01257",-1.58128666849089,7.53339447984591,72.5476794755014,1.63044826665319e-17,1.16296472569951e-16
"HWER_06175",-1.850108527646,8.71350806670183,72.3950112046462,1.76158712789966e-17,1.25310738395457e-16
"HWER_10545",1.51677994440776,6.87741436118483,72.3327510039657,1.81804968732669e-17,1.28978619327327e-16
"HWER_07486",2.19763905594992,10.0720532727622,72.3066583344687,1.84224766595004e-17,1.30343974644638e-16
"HWER_08130",-2.00019780170301,8.44013898112096,72.1997270221254,1.94482660181889e-17,1.37232804718159e-16
"HWER_12119",-1.55370506432772,6.85624770077544,71.9747194351704,2.17972061433359e-17,1.5339638120123e-16
"HWER_08288",1.6615795102344,6.93061933522756,71.7152203456103,2.48607491659866e-17,1.74489311479672e-16
"HWER_02454",-2.50493174535364,10.5592667250036,71.4095163459897,2.90268785106486e-17,2.0318814957454e-16
"HWER_11910",-1.84319279822597,6.55182832197716,71.0560263508219,3.47223389991862e-17,2.42411661129597e-16
"HWER_08882",-1.7011752965653,7.54807593421245,70.8186404874278,3.91619354496021e-17,2.72683106093525e-16
"HWER_00113",1.84228131551457,8.61974092004403,70.6186995747412,4.33389565496407e-17,3.00971328861885e-16
"HWER_09315",-3.72823819105761,7.38110905545282,70.5769440083973,4.42660311658184e-17,3.06600510601142e-16
"HWER_14301",1.71411292270213,6.57666525668203,70.5029864229539,4.59570241527428e-17,3.174773951969e-16
"HWER_07682",1.58228036481026,6.66897437390308,70.369681126305,4.91698432854936e-17,3.38782794574396e-16
"HWER_09400",1.37891292405485,7.39401746218956,70.3165815510226,5.05113303840745e-17,3.47117027600219e-16
"HWER_00089",2.27764898021121,9.70016261783404,70.1286443353974,5.5560292709304e-17,3.80819506278355e-16
"HWER_06263",1.77937240586438,7.61777373135764,70.0349060086068,5.82642604455691e-17,3.98315671409709e-16
"HWER_15098",1.86005846100129,7.24502060795811,69.8714020282491,6.32995542805275e-17,4.31617686182249e-16
"HWER_06049",1.71281954781579,9.16798556909777,69.7539259820288,6.71840009874658e-17,4.56920647542662e-16
"HWER_07672",-1.82384159933004,8.86629817272946,69.7310850757564,6.79665010868313e-17,4.61051110465309e-16
"HWER_02630",1.79426767139281,8.62995979109041,69.3785391096879,8.12681449519975e-17,5.49865700549248e-16
"HWER_16005",-1.59580670278573,7.75645329764924,69.2806314678594,8.5404176437083e-17,5.76368698416416e-16
"HWER_10143",-1.38755892701189,7.01757477354921,69.0870474763035,9.42120656146649e-17,6.34184543984138e-16
"HWER_15077",-1.81514445729651,8.58545275996524,69.0454383025856,9.6220835640203e-17,6.46054182155649e-16
"HWER_15006",1.693457410394,7.21039548199653,69.0047992866108,9.82241230326873e-17,6.57826696748175e-16
"HWER_16095",-1.74341330514278,8.17483128985169,68.3629081227737,1.36012003711075e-16,9.08587801440482e-16
"HWER_03690",1.74855063392565,6.36939746011192,68.2530806083464,1.43802213285903e-16,9.58196013591129e-16
"HWER_09475",1.95501515633009,8.42317238652588,68.2220552688693,1.46082658883069e-16,9.70933227727875e-16
"HWER_10707",1.79568612947675,7.98837185494487,67.970419672941,1.65966739323731e-16,1.10031349596993e-15
"HWER_02739",1.42866681775157,7.21780906086636,67.7131182519273,1.89101190368232e-16,1.25053852524921e-15
"HWER_13527",-1.67456858537651,6.51581782347539,67.5648261577123,2.03872392949096e-16,1.34484245173439e-15
"HWER_13952",-1.93845081124955,6.62661079167296,67.5273626342486,2.07783296191871e-16,1.36721408894251e-15
"HWER_05871",1.50362384198043,6.70902348725958,66.9428161416752,2.79498066588276e-16,1.83451100064923e-15
"HWER_05015",-1.55853558688493,6.5997924509809,66.6397428658696,3.25947876092768e-16,2.13406669123424e-15
"HWER_11310",2.89766784957402,9.06509607566862,66.5495840383796,3.41202063497638e-16,2.22839660328979e-15
"HWER_07664",-1.65008930947711,6.60752784461373,66.4979192000564,3.50263146288416e-16,2.28191237878988e-15
"HWER_06935",-1.7452458799598,9.12607838490653,66.3171083520729,3.8391197764047e-16,2.49495388925856e-15
"HWER_13646",1.76517766311247,8.49595335405292,66.2982938167438,3.87594020874431e-16,2.51267848015148e-15
"HWER_10352",-1.75200010389813,6.75687856565498,66.2658017520938,3.94036166504058e-16,2.54816508658153e-15
"HWER_13298",-1.35301065003999,7.21448509939436,66.2336015814383,4.00526113955338e-16,2.58378610767267e-15
"HWER_07307",-1.65304789062641,6.6064916675903,65.9856038584978,4.54228608268083e-16,2.92305549379363e-15
"HWER_15665",-1.29528556177439,7.2934472882059,65.8672276870742,4.82345718925638e-16,3.096424224908e-15
"HWER_01356",-1.62155508274186,6.5877429439241,65.6809170486764,5.30167298483989e-16,3.3951346219218e-15
"HWER_07724",-2.49455891345216,10.2264248368055,65.5311658007168,5.72021814363097e-16,3.654275280106e-15
"HWER_05425",-1.59751266308823,8.62290596253361,65.4983950303796,5.81613131972567e-16,3.70655148511331e-15
"HWER_11702",-1.51975917359751,6.55839889014413,65.2735591734906,6.51901688477564e-16,4.14445711128731e-15
"HWER_04556",-1.64413982941282,6.48712316383537,64.997036291263,7.50108017130794e-16,4.75731156888735e-15
"HWER_15930",-1.45414996927542,7.38291882391297,64.887096269639,7.93147665942899e-16,5.01818427106181e-15
"HWER_15580",-1.51828139479602,6.88240974373822,64.790374513087,8.3305090337077e-16,5.25800953878145e-15
"HWER_00452",-1.63422145316465,7.58665532953425,64.7377205860905,8.55611601860783e-16,5.38748740693201e-15
"HWER_15794",-1.70980585356053,7.0597209244968,64.7244522241651,8.61392494876348e-16,5.41094283177696e-15
"HWER_11015",1.70249970119083,8.88228034359079,64.6305855261596,9.03420741864458e-16,5.66143664901727e-15
"HWER_10249",-1.45407267969534,7.11770049341848,64.6237643081266,9.06553680617937e-16,5.66757550448078e-15
"HWER_08124",1.50867999637979,6.64545704748466,64.600655939646,9.17248202750446e-16,5.72084661051937e-15
"HWER_09424",-1.65616952465928,7.03305092188732,64.4578429870053,9.8620007529047e-16,6.13635602402959e-15
"HWER_12955",1.51132934582616,6.81567045760065,64.4284963880312,1.00099888958881e-15,6.21374782405127e-15
"HWER_11031",1.43062799455358,6.89768383037427,64.402139899317,1.01447913107102e-15,6.28260958347981e-15
"HWER_08135",-1.42433103984441,7.8296508888076,64.3620631974275,1.03532553960921e-15,6.39665920246819e-15
"HWER_12488",1.62611209433437,6.72671849321578,64.2464014956971,1.09792284987367e-15,6.76752445168036e-15
"HWER_00234",1.39227092214398,7.73979291911842,63.8729102373553,1.32710021020772e-15,8.16104615249234e-15
"HWER_07426",-1.8288095409118,6.70205222439394,63.8320058539823,1.35494306901274e-15,8.31284419030661e-15
"HWER_01791",1.61142144792102,6.62520036968692,63.7219467930447,1.43279439545312e-15,8.77003453216888e-15
"HWER_14038",1.71688263908366,8.57041483507574,63.617980006514,1.5104425204342e-15,9.22386244497171e-15
"HWER_06279",-1.29929033366482,7.07900838924757,63.3340113947932,1.74465757665324e-15,1.06294878281281e-14
"HWER_10326",1.42132178469275,7.52767903741319,63.2598734781504,1.81157332452306e-15,1.10116881989485e-14
"HWER_15389",-2.70365097513388,6.76812952417553,63.1850268162895,1.88173377808828e-15,1.14027484313996e-14
"HWER_04119",1.50274205597419,6.43412454125183,63.1820572705955,1.88457278406491e-15,1.14027484313996e-14
"HWER_02894",-1.52525662882036,6.44077019894213,63.1323352176587,1.93275073584922e-15,1.16674310476036e-14
"HWER_10277",-1.49133340675751,7.52275340963065,63.0544277630912,2.01072868606068e-15,1.21103842144433e-14
"HWER_01468",2.0592499063052,9.38266759893998,62.9635048053715,2.10572305744482e-15,1.26535686922255e-14
"HWER_01346",-1.60563016929849,6.78803346772902,62.9111435581924,2.16245300976096e-15,1.29648663364256e-14
"HWER_02048",1.46239163127429,6.73805082857933,62.8948106591817,2.18045958257915e-15,1.30431127757916e-14
"HWER_04934",-1.44931769781525,7.37881166040701,62.8010931827999,2.28671883459299e-15,1.36477187588407e-14
"HWER_15392",2.12407937902447,10.4232331189559,62.7557383564495,2.3399882869637e-15,1.39340478988427e-14
"HWER_07322",-1.55066002539882,8.02440735609366,62.712638588061,2.3917591729906e-15,1.42101809104091e-14
"HWER_04830",-1.99487303400255,9.72952788079998,62.5577526470939,2.58744753583128e-15,1.53382025097025e-14
"HWER_14816",-1.85761015792478,7.86787168507492,62.2870183349962,2.96875632583048e-15,1.75590261788446e-14
"HWER_00441",1.44188565208799,7.07679104771738,62.2481778890115,3.02788976463981e-15,1.78686230056771e-14
"HWER_01122",-1.61098763925398,7.8125576244804,61.8786496330854,3.652887970684e-15,2.15087273799559e-14
"HWER_08202",-1.4736153422394,6.69016231279257,61.6851939974737,4.02999253518962e-15,2.3676206144239e-14
"HWER_09635",-1.32943011152651,7.40689622373213,61.1747440689127,5.22272256830709e-15,3.06151576832612e-14
"HWER_03891",-1.30389306330003,7.16263673786867,61.1640876650008,5.25106807451839e-15,3.06720945575048e-14
"HWER_00282",-1.38765266287365,7.60981855754252,61.1623358042476,5.25574264644174e-15,3.06720945575048e-14
"HWER_09564",-1.2692524643396,7.05751674065541,61.1092774471308,5.39931058722425e-15,3.14402333309164e-14
"HWER_02160",-1.33464552759791,7.42750434631008,60.9856197174495,5.74932348210293e-15,3.34044578474501e-14
"HWER_13886",-1.53973316499168,6.68569952568383,60.8974753401581,6.01258983971197e-15,3.4857128762383e-14
"HWER_02471",2.01025013928348,8.38658091637349,60.8888744187398,6.03891591776682e-15,3.49328059243127e-14
"HWER_00140",-1.94582998806949,8.42998272025598,60.8061750510024,6.29800592525427e-15,3.63516482352396e-14
"HWER_15364",1.76819891606647,8.58956897118963,60.3878203674116,7.78934546726652e-15,4.48611756451761e-14
"HWER_02769",1.68618377542726,7.91591648124372,60.287929154081,8.19484092474416e-15,4.70934963186171e-14
"HWER_03997",-1.25942105270283,7.20029855993759,60.1554176183899,8.76552960638584e-15,5.02633418823694e-14
"HWER_09271",-1.43428839939427,6.55513626609378,60.1494058344683,8.7923433117085e-15,5.03074947748191e-14
"HWER_02758",1.45356525692166,6.69757694746213,60.0120986319195,9.42760742045676e-15,5.38252987649505e-14
"HWER_06763",1.49566327375356,8.0202569965454,59.8313136723164,1.03345922361326e-14,5.88758587997856e-14
"HWER_11208",-1.27081542183142,7.18865959743986,59.7839662132742,1.05862294674113e-14,6.01791705361264e-14
"HWER_13807",-1.35004052494695,7.49374258010693,59.7757148039159,1.06307062855877e-14,6.03017649647995e-14
"HWER_01415",-1.65044084269495,8.99232535861636,59.6369082789424,1.14075598452799e-14,6.45692419629604e-14
"HWER_12383",1.63883461675209,6.8288035258581,59.5079436304226,1.21801479133751e-14,6.87943118197493e-14
"HWER_09787",-1.50962433956142,8.35536007494654,59.4679653200529,1.24301146835251e-14,7.00558069529723e-14
"HWER_14367",1.76003557620073,7.12273363853908,59.3450896220729,1.32309922051298e-14,7.44101954784223e-14
"HWER_09826",-1.46973175361846,7.33455580074067,59.2442226142782,1.39268621261886e-14,7.81567187977151e-14
"HWER_05418",-1.29979861639664,7.37521603262013,59.1516489474766,1.45976974720356e-14,8.17471058433995e-14
"HWER_12345",-1.30881520967327,7.31381519685499,59.0680616429563,1.52311457381914e-14,8.51133239552437e-14
"HWER_00367",-1.52314336788953,7.95140555677148,59.0389588663596,1.54580897755263e-14,8.61985006126805e-14
"HWER_00374",-1.767740774786,8.37725437173643,59.0087654976084,1.56971147438471e-14,8.73463129086796e-14
"HWER_00633",-1.54081052824446,6.74959933220066,58.8329991477389,1.71638399777481e-14,9.53063856992257e-14
"HWER_10087",-1.38419818041453,6.87971878359922,58.7279185548478,1.81054115270774e-14,1.00323038187932e-13
"HWER_10278",1.64708904441007,8.2304569618627,58.4658306805725,2.06852451200972e-14,1.1437723772289e-13
"HWER_00635",-1.5224773900048,7.07980340534716,58.0845493790691,2.51090666368465e-14,1.38547302700587e-13
"HWER_09119",2.54367024156541,10.6658224031462,58.0325680840101,2.57813940965235e-14,1.41959475443619e-13
"HWER_03898",1.42949262086408,6.53502860705257,57.9824633115171,2.64464938667871e-14,1.45317686549862e-13
"HWER_10712",1.50112979746609,8.36352607003838,57.9537287241694,2.68356395941563e-14,1.47148757107957e-13
"HWER_04600",-1.21267939659043,7.05493980353221,57.9251997384389,2.72276685740546e-14,1.48987991033081e-13
"HWER_05221",1.61810791094794,6.71287115562139,57.9051840619366,2.75061279435895e-14,1.50199437235534e-13
"HWER_12572",-1.47592950947099,7.95713625811433,57.8788138053537,2.78773472580321e-14,1.51911341580001e-13
"HWER_03510",1.7889048582802,8.32293444643654,57.5546508755297,3.28717726642473e-14,1.78757243083262e-13
"HWER_09902",1.4424522551804,8.45293078761693,57.3006505040967,3.74031501642981e-14,2.02979569551407e-13
"HWER_03967",-1.76976859306486,7.96647215526066,57.2477843413583,3.84221710326695e-14,2.08080564111082e-13
"HWER_08541",-1.46027321430776,6.77312862755281,57.1961051672907,3.94451563802993e-14,2.13182036125149e-13
"HWER_06776",1.30893246838812,7.75837275078974,57.0706271533419,4.20438420509526e-14,2.2676104975022e-13
"HWER_15154",-1.8702456113868,9.67976865667542,57.01030604576,4.33534006801584e-14,2.33345911227356e-13
"HWER_00158",-1.42271146640394,6.60105133260629,56.7198091378737,5.02547490427006e-14,2.69939794857935e-13
"HWER_08630",-1.4359612120218,7.6370615394543,56.7135507093741,5.04149442736491e-14,2.70248744049378e-13
"HWER_01684",-1.56004642943524,6.57783181778526,56.6500160147716,5.20704295134887e-14,2.78555631055899e-13
"HWER_12689",1.86200638043137,8.14699253124509,56.6405954252823,5.2320484056232e-14,2.79325586279924e-13
"HWER_11314",-1.60914653509871,8.59306155638832,56.6093043724234,5.31597107266431e-14,2.8323149520754e-13
"HWER_13627",1.9713390826655,7.7812018844254,56.5421237349872,5.50072773610406e-14,2.92483139422745e-13
"HWER_08794",1.49666760619996,8.61637696070056,56.2917608812466,6.24766764939971e-14,3.31529460750404e-13
"HWER_07799",2.45248850851551,10.6545869815923,56.2533059593507,6.37106201397792e-14,3.37397086937422e-13
"HWER_14899",-1.45043993268065,7.29201323632185,56.215293307365,6.49543365177469e-14,3.43292798623916e-13
"HWER_13722",-1.62968001748616,7.82680244524549,56.14389880098,6.73562932266753e-14,3.55274075696612e-13
"HWER_08752",-1.5133137213298,6.3275096364546,56.1129346270259,6.84254757131399e-14,3.60191704153969e-13
"HWER_08527",-1.97374696808566,9.38303390236589,56.108234737881,6.85892390710538e-14,3.6033308829344e-13
"HWER_00305",-1.62284796677813,6.73432642396851,56.0274455549763,7.1466373688376e-14,3.74700190334274e-13
"HWER_00667",-1.50173779993545,7.26612677020561,55.9453983129332,7.45119340623524e-14,3.89891472071792e-13
"HWER_06336",1.89655256233232,9.91981417418252,55.9208076240529,7.54497770878555e-14,3.94015502569912e-13
"HWER_09354",-1.58850338488134,6.82288499238415,55.8972347494187,7.63598885395497e-14,3.97978666606128e-13
"HWER_15405",1.47983293061828,6.63166112641147,55.5314820174228,9.1974176613968e-14,4.784111321106e-13
"HWER_07650",1.22765558979911,7.22745837547286,55.4793397277927,9.44464610136454e-14,4.90301943565907e-13
"HWER_03715",-2.02951884737013,6.66493233695279,55.4686829610559,9.49598691711567e-14,4.91996802477331e-13
"HWER_10978",-1.24812859007098,7.37505880523586,55.2052191608774,1.08580047230769e-13,5.61459104737492e-13
"HWER_13724",1.44356581066172,7.511380478018,54.8526990819477,1.29910233609057e-13,6.70438695802033e-13
"HWER_13071",-1.4271772009674,7.39182339325313,54.5627659177385,1.50561416343324e-13,7.75494418425888e-13
"HWER_14089",1.50162981011707,8.74848389244965,54.5008207138584,1.55382919028946e-13,7.98765318133173e-13
"HWER_12489",-1.5347176023319,6.994277989118,54.3113068227929,1.71114393346555e-13,8.77920240327742e-13
"HWER_12818",1.48258050308893,8.91958643138673,54.2102670097055,1.80143136912148e-13,9.22445012359482e-13
"HWER_07643",-1.4531605253081,6.40183608789274,54.0406700546585,1.96382394835954e-13,1.00364750137521e-12
