"","logFC","logCPM","LR","PValue","FDR"
"HWER_04080",2.25669228385217,7.09978789368552,111.84698404891,3.85979449946781e-26,3.80549320803043e-25
"HWER_03439",1.68783879925668,7.12842606990793,111.802537035718,3.94730386531088e-26,3.87702989498148e-25
"HWER_05039",2.95932826386244,8.78494772418577,111.715394917171,4.12467414662882e-26,4.03595474045605e-25
"HWER_01917",-2.3544368607874,6.88418605894254,111.6730015426,4.21382264836207e-26,4.10768501022664e-25
"HWER_13005",-1.82530165724398,6.99448662768432,111.596239460306,4.38017719174847e-26,4.25385747498269e-25
"HWER_10566",-1.99754316382752,8.15237248103482,111.528266075311,4.53296061085309e-26,4.38580853132166e-25
"HWER_10649",3.60863138001477,7.37574280259641,111.153718737473,5.47560075417321e-26,5.27815344073277e-25
"HWER_01654",2.56648715423667,7.35997100145758,110.540833672869,7.45929804466636e-26,7.16368882585921e-25
"HWER_14473",2.34259068165871,6.34514383061436,110.387146014902,8.0606059119125e-26,7.71260189283731e-25
"HWER_06881",2.52052996925378,6.49652108275472,110.231242445601,8.72013668134974e-26,8.31298324071319e-25
"HWER_08455",1.80055372247783,7.31193951313589,110.08142123726,9.40473921927779e-26,8.93277977860341e-25
"HWER_08280",1.81491195537911,7.23671011645047,109.553948829083,1.22718700490759e-25,1.16134886997277e-24
"HWER_08757",-2.07414060531638,6.86791398171309,109.269415802437,1.41661271857643e-25,1.33573701064316e-24
"HWER_01684",2.05792135849564,6.58342168727309,109.083381045302,1.55600718833577e-25,1.46185747802705e-24
"HWER_04453",-2.41268598889587,9.49649923782574,108.976508899783,1.64220626139838e-25,1.53727105985776e-24
"HWER_11867",-2.18362041918605,6.32790134631602,108.823246968328,1.77422356746356e-25,1.6548783131054e-24
"HWER_06338",-2.1747402379824,6.96395484061152,108.78195987378,1.81156813701959e-25,1.68365454454903e-24
"HWER_02769",-2.10883261907922,7.84228039947002,108.773907341032,1.81894283608126e-25,1.68447099069954e-24
"HWER_06763",-1.90483334219682,8.01539000293052,108.050451625475,2.62022724078985e-25,2.41788229016657e-24
"HWER_11055",1.8477119692382,8.49863910349745,107.674016232983,3.16829242913373e-25,2.913256123668e-24
"HWER_13886",2.06147503383906,6.65354900154276,107.573093291297,3.33380663226438e-25,3.05461505210655e-24
"HWER_10419",-1.807296049375,7.60693331787194,107.531753950211,3.40407491581382e-25,3.10801628757226e-24
"HWER_05221",-2.28747479272634,6.6776908632095,107.36368636987,3.70534056874846e-25,3.3712098578122e-24
"HWER_00432",1.94445778582361,7.11189976507193,107.245578481998,3.93287082579262e-25,3.56571120674135e-24
"HWER_07984",-1.91092467599709,7.28548223662233,107.089420017863,4.25529653506319e-25,3.84459369875221e-24
"HWER_04059",3.2992397256097,6.43292606150258,106.971945632737,4.51516000760269e-25,4.06521177073395e-24
"HWER_13268",1.87604558743666,6.83217029989257,106.864116429258,4.7676354470977e-25,4.27767429561396e-24
"HWER_03162",2.12248692679112,8.7627188929267,106.849668383432,4.80252050963509e-25,4.29411575223579e-24
"HWER_11710",2.18173212598004,7.0455368839938,106.693735727368,5.19566358311455e-25,4.62967548832166e-24
"HWER_03833",2.1995818234317,6.49761365297212,106.677624372138,5.23807562668573e-25,4.65148291095757e-24
"HWER_01792",-1.81081591452043,6.9349395075641,106.471689352233,5.81168481050194e-25,5.14324188178551e-24
"HWER_06319",2.23459495314424,6.79968940765221,106.259984348097,6.46692225619924e-25,5.70364945929409e-24
"HWER_14367",-2.26450927867991,7.07714154648828,106.062263787331,7.14544463541839e-25,6.28072472530166e-24
"HWER_15389",3.45088733297905,6.73574386899541,105.593431907089,9.05272702375987e-25,7.93031120696262e-24
"HWER_07470",1.96051405857057,7.89352938920249,105.289214128831,1.05549123244102e-24,9.21511368929142e-24
"HWER_01529",2.12953351404348,8.71017607104515,104.962031854418,1.24498723985109e-24,1.08330601105164e-23
"HWER_08793",2.17721989588995,7.8651386842503,104.079209616636,1.94387309539132e-24,1.68577355730759e-23
"HWER_12428",1.82401038184414,7.37016092010087,103.872107391467,2.15806321097364e-24,1.86528596868488e-23
"HWER_14274",-2.00983856703422,6.93096324240508,103.716801570449,2.33403479805628e-24,2.01068180443852e-23
"HWER_05506",-1.7338848351637,7.04271527138993,103.601021988887,2.47449518275327e-24,2.1246245062514e-23
"HWER_03335",-2.00614334161783,8.58701607828745,103.437085656357,2.68795796556739e-24,2.3002887804344e-23
"HWER_06058",3.41876286696816,6.79176002250061,103.218722421978,3.001164939337e-24,2.55987522621738e-23
"HWER_07062",-2.08755172513561,7.65539250695195,102.453684396488,4.41571686320388e-24,3.75408322173366e-23
"HWER_07964",-2.14102527921778,7.76440849742869,102.36883311521,4.60896065608726e-24,3.90556698733146e-23
"HWER_09535",2.06079479296625,6.67022642201674,102.096233047708,5.28890249215382e-24,4.46714142089735e-23
"HWER_07577",-2.42240667734093,6.95962008233514,101.870975984241,5.92584326568689e-24,4.98886739867731e-23
"HWER_13151",2.38983885430426,7.74602116693369,101.488434117878,7.18819247036845e-24,6.03203335782051e-23
"HWER_06983",2.07177432789455,6.75238989568341,101.209892503772,8.27351006314457e-24,6.92039083668835e-23
"HWER_04912",-3.02265834746864,6.02312267871666,101.094734078716,8.76877014081326e-24,7.31106783766199e-23
"HWER_13205",2.34823323843985,6.76411554495715,100.971072252485,9.33366640906678e-24,7.75711442266351e-23
"HWER_09457",1.59513292308789,7.24878709439669,100.582737683665,1.13553094902858e-23,9.40713019434856e-23
"HWER_08871",-1.85295272369823,7.65807838342754,100.379225745767,1.25841095068363e-23,1.03919095386071e-22
"HWER_07724",2.69209095034789,10.2679572888658,100.344652543762,1.280570069313e-23,1.05232313197125e-22
"HWER_14219",1.95941353522127,6.52950519145193,100.341777843109,1.28243004127619e-23,1.05232313197125e-22
"HWER_12566",-1.80795085383631,7.62589124485324,99.8052693833355,1.68142303392372e-23,1.37537221670795e-22
"HWER_09746",-1.94790557672757,7.67686849921442,99.7513015356471,1.72787041110961e-23,1.40892074717208e-22
"HWER_13300",2.59266581774424,8.70432916781049,99.3098601070747,2.15930310643688e-23,1.75519528369618e-22
"HWER_07519",1.93126549954063,6.72814833605836,98.8506909549349,2.72275081124718e-23,2.20627901673873e-22
"HWER_10328",-1.6461577724554,7.09328451585097,98.7310414211448,2.89232695275264e-23,2.33638747304909e-22
"HWER_13648",-1.90485801237922,8.1384289383719,98.318447957968,3.56231797139717e-23,2.86866164591083e-22
"HWER_06336",-2.15384622907799,9.91747092630698,97.9303765337665,4.33354631168446e-23,3.47891194619127e-22
"HWER_06474",1.83054419039095,6.66405893875185,97.7885582466121,4.65529768084008e-23,3.72567496494393e-22
"HWER_14502",-2.15036688402184,8.19557488261615,97.7466570933877,4.75485665092088e-23,3.79364409102703e-22
"HWER_10707",-1.98760302870071,7.94094872572693,96.9456775471773,7.12557153022296e-23,5.66767085210679e-22
"HWER_08292",1.57409681788538,7.14276614484456,96.5923917785781,8.51749528821441e-23,6.7540872423058e-22
"HWER_15583",1.67686947859915,7.44732667522689,95.8835987336151,1.21840598164149e-22,9.63209362925724e-22
"HWER_06049",-1.86289876185908,9.16990127925388,95.8381766886309,1.24668330351357e-22,9.82568330094433e-22
"HWER_05310",-1.65898520901405,7.19765466286004,95.8150813645506,1.26131199168568e-22,9.91085452860898e-22
"HWER_06798",2.09003716827533,6.15112019670573,95.8000054595014,1.27095363237426e-22,9.95644341011014e-22
"HWER_04784",2.25433884141446,8.60846376427993,94.3054935805089,2.703988109178e-22,2.111879869608e-21
"HWER_06259",2.16772185646798,6.49275065407201,94.2600280536365,2.76681481956837e-22,2.15445970785009e-21
"HWER_03238",1.88480923190826,8.30510876009766,94.1180222764697,2.97260382894553e-22,2.30777297259154e-21
"HWER_13724",-1.74962178097985,7.50200547562805,94.0437999039566,3.08618578182342e-22,2.38879992008004e-21
"HWER_03907",1.74147621205894,7.2112771128644,94.0097861419082,3.13967738196932e-22,2.42297126531144e-21
"HWER_09119",-2.91287960245661,10.6699353385848,93.8332729602221,3.43252899023263e-22,2.64111206874576e-21
"HWER_06295",2.09399564981815,7.34733776743296,93.8107877194988,3.47174491869912e-22,2.66338301011444e-21
"HWER_08211",1.52209356246627,7.30362834316945,93.3233432763906,4.44123025908903e-22,3.39708261410556e-21
"HWER_07426",2.13038201605102,6.69238704083142,93.2645685114394,4.57509464826888e-22,3.48672929610172e-21
"HWER_02739",-1.62841776767484,7.17885145213606,93.260147884546,4.58532468172266e-22,3.48672929610172e-21
"HWER_00602",-2.07677157702869,8.87611101494007,93.0013463707612,5.22587775420625e-22,3.96219327972422e-21
"HWER_13553",-1.66697451612652,7.15943910611921,92.9645313673899,5.3239962565317e-22,4.02481699509816e-21
"HWER_03987",-1.79580121845081,8.84578624503912,92.8320309699409,5.6926334238884e-22,4.29098792678565e-21
"HWER_07973",-1.92627888786333,6.65582060047192,92.2369774005176,7.68944836512158e-22,5.77934481471312e-21
"HWER_05811",2.44541067930977,7.7631420987814,92.111982865805,8.19079018190128e-22,6.13835807562718e-21
"HWER_00026",1.91172044068364,7.07086249692854,92.0017673465441,8.65991070027534e-22,6.47122433596944e-21
"HWER_06175",1.96295296693466,8.68507017840505,91.7104611210843,1.0033308496046e-21,7.47596808340435e-21
"HWER_04385",-1.96594860010884,7.71199931763419,91.1636700140436,1.32266517951113e-21,9.82713699275749e-21
"HWER_01553",2.30012504519044,6.82077451657178,90.73270543633,1.64452387857786e-21,1.21835726204354e-20
"HWER_14706",-1.5032025143069,7.17198609243422,90.1620773698257,2.19427839324407e-21,1.62101534862732e-20
"HWER_12057",-1.63615978363298,7.05651884796275,90.0198662553092,2.35780580332206e-21,1.73687228636765e-20
"HWER_11668",1.79059427286083,8.09914158898687,89.899792819991,2.5053324957237e-21,1.84031930918175e-20
"HWER_05179",-1.76588619632158,6.84014794985311,89.6233605056665,2.88102141881107e-21,2.11030749688619e-20
"HWER_15945",-2.19702642237638,9.25173629441876,89.6146435511316,2.89374344013524e-21,2.11365541979456e-20
"HWER_11158",3.07695029863382,7.60319551282552,89.3634891321578,3.28544369676764e-21,2.39302120947149e-20
"HWER_16095",1.79166709561648,8.18403285166716,88.9217719756004,4.10737926403362e-21,2.98331496684571e-20
"HWER_11966",1.46232331178549,7.13757099717345,88.7337624366541,4.51689874542902e-21,3.2715973315356e-20
"HWER_02228",-3.1352236238806,6.96362521017204,88.5456655267719,4.9674787775667e-21,3.58793105020347e-20
"HWER_12513",1.78086470839288,6.92103608624046,88.4767782881221,5.14351579616263e-21,3.70476012762492e-20
"HWER_07514",-1.87281025699537,6.83068317173028,88.336358906363,5.52190928197022e-21,3.96629107150936e-20
"HWER_10639",1.81649689256452,6.80023088610902,88.3059289705774,5.60751254522286e-21,4.00837543972916e-20
"HWER_05131",-1.75150584517056,7.9660027436546,88.3045523274257,5.61141644667059e-21,4.00837543972916e-20
"HWER_08247",1.95946846037354,7.45511190493385,88.1811386620127,5.97267124247181e-21,4.2547078383872e-20
"HWER_11255",1.79420739172508,6.91134298539615,88.0097249179439,6.51334469239689e-21,4.62715144859866e-20
"HWER_12313",1.93124666426855,8.3268266969287,87.8918936092714,6.91314169848197e-21,4.89775312135622e-20
"HWER_11476",-2.19323240185047,9.38097563351423,87.8292509636376,7.13558557040409e-21,5.04157312917106e-20
"HWER_01220",1.92847133431185,8.76134211807312,87.7537485498635,7.41323008834331e-21,5.22350696170494e-20
"HWER_00452",1.84704959379369,7.5540960086539,87.7313124331512,7.49779819321863e-21,5.26877797154902e-20
"HWER_16070",-1.46654954537541,7.13539478055552,87.6027243798911,8.00143554874683e-21,5.60749253456771e-20
"HWER_13594",-1.59161641055153,7.14149274252112,87.2409151629068,9.60755789931512e-21,6.71493197652941e-20
"HWER_03946",1.75277322632494,7.82318312757758,87.1362144616867,1.0129863097594e-20,7.06095027205947e-20
"HWER_07853",-1.49183440511451,7.066310083469,87.1275142859565,1.01745217886616e-20,7.07306568310976e-20
"HWER_08019",1.82361199623945,6.11005413152784,86.7540683786093,1.22890744030481e-20,8.52020586286197e-20
"HWER_02758",-1.71920485253259,6.67924516889167,86.444455335835,1.43717671183101e-20,9.93759790340748e-20
"HWER_10642",-1.81398699341187,9.19214917369143,86.355972552366,1.50293940786823e-20,1.0364685863304e-19
"HWER_11071",1.83385562207385,7.06871558656379,86.2677097161878,1.57153728298793e-20,1.08090084211875e-19
"HWER_15122",1.60628054121464,6.95553235155288,86.155194894268,1.66354344965808e-20,1.14115559919667e-19
"HWER_01064",1.48061698113204,7.0520238892372,86.1208790716336,1.6926623772401e-20,1.15806689820147e-19
"HWER_00430",-1.58067150426855,7.17065475028186,85.6907732522318,2.10392317163323e-20,1.43565073264341e-19
"HWER_02454",2.30041409766318,10.6117369009061,85.5090814625623,2.30639914782732e-20,1.56968319955807e-19
"HWER_05660",2.10249270328308,6.82451016928569,85.3274265456494,2.52831918804405e-20,1.71621247502572e-19
"HWER_02338",1.55583260893178,7.41793030622009,85.1326871147043,2.7899997905293e-20,1.88889541954112e-19
"HWER_06524",1.85516258249195,7.17540194387703,85.1190668679651,2.8092846189139e-20,1.89699870230305e-19
"HWER_13334",-1.70892367272722,7.58029651356073,84.9005600094456,3.13754261130777e-20,2.1131553223691e-19
"HWER_15154",1.95589565492677,9.68572833084786,84.753796668135,3.37929578710124e-20,2.2700813409206e-19
"HWER_04840",-2.18187312658617,9.52222939107997,84.4213726325324,3.99802464458247e-20,2.67877982000061e-19
"HWER_01936",1.75852876071643,8.18552627340308,84.4144254950626,4.01209759131404e-20,2.68128068409209e-19
"HWER_02471",-2.25707990042338,8.49879454231773,84.2866494682539,4.27995562204371e-20,2.85293699947541e-19
"HWER_11732",-2.05395102244304,7.51356597010061,84.2319038102278,4.40012541752469e-20,2.92551928401065e-19
"HWER_11455",-1.9509934522619,9.36967005247616,84.224597684688,4.41641598799211e-20,2.92884057720295e-19
"HWER_04839",2.02292837545987,6.66192848884708,83.7740303803106,5.54686983971161e-20,3.66914119754393e-19
"HWER_01011",-2.54254438343498,8.57863236866919,83.6323877778391,5.95887718974629e-20,3.93164594224227e-19
"HWER_01425",1.49030296558703,7.19099485712251,83.2370549489226,7.27805712137519e-20,4.7898482527223e-19
"HWER_03710",3.06676397354555,8.96901841789131,83.1375808479979,7.6536703010828e-20,5.02429546600195e-19
"HWER_05425",1.70984447531126,8.61605284088094,83.1197887062696,7.72286929247025e-20,5.05691921095337e-19
"HWER_01766",2.16182718330415,7.81747371127758,82.7714586171719,9.21104161331749e-20,6.01617906884943e-19
"HWER_16120",-1.78567785192953,6.73952257294516,82.7605811342466,9.26186927475765e-20,6.0341776455896e-19
"HWER_07743",-2.30387508320615,9.07390109010739,82.6217164705367,9.93594217410671e-20,6.45711730763376e-19
"HWER_08862",1.71428865693436,7.92076798982821,82.3109889384623,1.16273873684658e-19,7.53745386160796e-19
"HWER_03619",-1.78258077489266,8.62409080084514,82.1984191107688,1.23088285964601e-19,7.95929988793545e-19
"HWER_13399",-2.16705595245257,6.86294259556537,82.0059415194622,1.3567819834895e-19,8.75158130146338e-19
"HWER_10143",1.50414228543916,6.99696248457285,81.9802073159537,1.37456336068757e-19,8.84427492372918e-19
"HWER_01482",-2.04740628554838,7.90533786445047,81.3856914231687,1.85697563196327e-19,1.19186579546554e-18
"HWER_08753",-1.83687654102261,7.69947481334409,81.3589704838057,1.88225403090361e-19,1.20510733386001e-18
"HWER_01691",3.06915339105244,10.4177220731329,81.2233511104572,2.01595795192892e-19,1.28709190768422e-18
"HWER_11247",1.52011766789847,6.99633921940827,81.2191647783596,2.02023295961232e-19,1.28709190768422e-18
"HWER_07532",1.49466162030866,7.28013649217844,81.078662285924,2.16909418981275e-19,1.37854442014325e-18
"HWER_01867",-1.97849398078319,9.39051581760988,80.91008400172,2.36225161098967e-19,1.49763286730959e-18
"HWER_10654",-1.75533907369227,8.16665437203031,80.7799966204875,2.52298998866719e-19,1.59563732697903e-18
"HWER_08008",2.50511890495392,7.49264207919084,80.571155376354,2.80423111717418e-19,1.76919009411987e-18
"HWER_01618",1.94162041642017,7.65333694932979,80.5534840883493,2.82942112388895e-19,1.78074975103011e-18
"HWER_03178",2.54620275498048,6.49564012217586,80.5100671761333,2.89227632462984e-19,1.81590133408358e-18
"HWER_12794",-1.99527388681728,6.65203034909481,80.1798504695422,3.41835336685759e-19,2.14101214499076e-18
"HWER_08527",2.07509368369546,9.28884437770594,80.1498129435024,3.47071515178894e-19,2.16856973219006e-18
"HWER_00282",1.50028197080895,7.67026799285494,80.0459275275823,3.65807334955201e-19,2.28014043158374e-18
"HWER_14582",-1.72217453866922,9.24069045680253,79.9850609719338,3.77251263115827e-19,2.34583339390729e-18
"HWER_08178",-1.7249880162341,7.11699328581874,79.4500025524014,4.94584134729871e-19,3.06807813721185e-18
"HWER_00367",1.6696920000927,7.93270770916713,79.4234078345856,5.01286633759796e-19,3.10223446620323e-18
"HWER_13983",-1.79933281308007,7.2568058752884,79.0343758955721,6.10385520329665e-19,3.76840393860672e-18
"HWER_13368",1.64865604996386,8.77621668231297,79.0163349696943,6.15985020627221e-19,3.79394099402941e-18
"HWER_16101",-2.24257673300092,10.7302342915709,78.7923077956248,6.89951946648138e-19,4.2394440702811e-18
"HWER_08087",1.81010792248578,8.66507812088321,78.7155772149413,7.17277464007027e-19,4.39692781127712e-18
"HWER_14693",1.51401060259369,7.32949085455242,78.5707476641411,7.71839223620349e-19,4.72023374256501e-18
"HWER_07354",-1.56341651582662,7.57996739536128,78.5225580316577,7.90899169571721e-19,4.82541540399876e-18
"HWER_12572",1.5998220221309,7.93549980452254,78.4786545138536,8.08673439092396e-19,4.92227752949902e-18
"HWER_10742",-1.77196748016773,6.60530611258709,78.4092665913399,8.37583362288758e-19,5.086308333524e-18
"HWER_02763",1.61346171489407,7.89021163905031,78.2919430404928,8.88836482991472e-19,5.38493691681516e-18
"HWER_13807",1.47073863467674,7.56685024500066,78.2138719605847,9.24668837192052e-19,5.58896572223541e-18
"HWER_05201",-1.71112789788974,7.65789297733305,77.9651985297629,1.04872059511916e-18,6.32402907707905e-18
"HWER_11186",-1.9860734618181,9.6553829311213,77.8574674555157,1.10750655547044e-18,6.66302667827111e-18
"HWER_11674",1.42245520633201,7.06045588775756,77.7894598064678,1.14630225725101e-18,6.88046702095338e-18
"HWER_02043",-1.71173178630666,7.68158393604986,77.5317933890921,1.30603164789588e-18,7.82110869051735e-18
"HWER_15405",-1.73815455363338,6.66600499381941,77.4900459046215,1.33393039368827e-18,7.96977306643705e-18
"HWER_07892",1.62066675291399,7.04264888001916,77.0221069585813,1.69055010348398e-18,1.00772331455953e-17
"HWER_14188",-1.56022553305883,6.85229232085738,76.9868145278631,1.72103138958587e-18,1.02353999843949e-17
"HWER_14015",-1.80885577380185,7.0171069278927,76.8717536835226,1.82427696823265e-18,1.08245999510921e-17
"HWER_04830",1.87965425784702,9.73402646979993,76.8393728177143,1.85443425219821e-18,1.09784201277396e-17
"HWER_15794",1.91760449207667,7.01248218293083,76.6991898855772,1.9908501829045e-18,1.1759167481256e-17
"HWER_00374",1.96804489633489,8.35956525779951,76.6670666168247,2.02349806033834e-18,1.19248419783121e-17
"HWER_15931",-1.79355952155495,7.81124772370502,76.3288190856482,2.40153465973948e-18,1.41205881467222e-17
"HWER_08561",-1.77836311166874,7.4976087437752,76.2694642575854,2.47481281935611e-18,1.45185285986208e-17
"HWER_12122",-1.84581668370624,7.68820732311109,75.9515796025946,2.90706453587692e-18,1.70158427574015e-17
"HWER_02418",-1.50739760425549,7.41152755376509,75.8660438267934,3.03575807004784e-18,1.77291006207974e-17
"HWER_11151",-1.77927163991585,6.78107042296156,75.7465636407247,3.22511879583169e-18,1.87926585114417e-17
"HWER_04491",-1.56664421848549,7.63124063645283,75.5455183827958,3.57079498824037e-18,2.07602497858908e-17
"HWER_01303",-1.62471614903106,6.63973180862643,75.2503517000944,4.14656472189488e-18,2.40537859594484e-17
"HWER_00075",-1.79137353876167,7.63269534335485,75.0171245017144,4.66648955482912e-18,2.70093915528391e-17
"HWER_13266",-1.57271329453453,8.83320742725039,74.9307187657227,4.87525181651537e-18,2.81548506909228e-17
"HWER_09672",1.34254530951043,7.09823752920286,74.8160220577759,5.16686869349795e-18,2.97726456049782e-17
"HWER_02264",-1.68363170983449,8.78444859211215,74.7843114656292,5.25052871517179e-18,3.01876296196019e-17
"HWER_02031",1.5908885956797,7.5053561863495,74.6514063444777,5.61616117919617e-18,3.22183759682648e-17
"HWER_04662",-1.80251215226847,6.70958334416818,74.5012409235032,6.0600164682225e-18,3.46879088346599e-17
"HWER_12747",-1.51181817735505,9.0582250127651,74.4445436807598,6.23658152002047e-18,3.56199468753592e-17
"HWER_06014",-1.63588502523778,7.72144012545884,74.4263640437494,6.29427854946235e-18,3.58704709423206e-17
"HWER_11856",-1.39229344015805,7.29294278436637,74.3594413375447,6.51131119229663e-18,3.70259428105815e-17
"HWER_13376",-2.02343857589271,6.66738478285465,74.2857776594286,6.75887013538963e-18,3.83495629344974e-17
"HWER_15504",-1.45288380906561,7.21901788887909,74.2151829122185,7.00494601768697e-18,3.96590066023195e-17
"HWER_13512",-1.64489176311465,8.37446015064695,74.2082847242983,7.02946688200661e-18,3.97111277234055e-17
"HWER_09564",1.36974864402372,7.03092144578804,73.9597719323848,7.97253099093537e-18,4.49408105641205e-17
"HWER_03856",-1.36698329924397,7.18403177632558,73.8813845286289,8.29549387958076e-18,4.66599037521755e-17
"HWER_13792",-1.8212381491013,7.7184291673187,73.5096485909928,1.00145428864676e-17,5.62071638627933e-17
"HWER_11314",1.75004881667429,8.56311033791308,73.4949040225174,1.00896318734161e-17,5.65062968634298e-17
"HWER_04288",1.30166003032632,7.1309191531536,72.852728881596,1.3969431580113e-17,7.80662415673124e-17
"HWER_14868",1.89068411045384,10.0864460147675,72.7906086058965,1.44161219856444e-17,8.03892565780127e-17
"HWER_10278",-1.69172222142647,8.25347454256855,72.6527680246714,1.54589905424214e-17,8.60196619667352e-17
"HWER_04765",1.59379791710089,7.45571257235459,72.5133368186725,1.65906956644572e-17,9.21192159698875e-17
"HWER_07642",-1.72577854719399,7.99959582325609,72.4211110665563,1.73844265542818e-17,9.63201240496852e-17
"HWER_02395",1.47895800649217,7.4061992473473,72.2428350328468,1.90280310520544e-17,1.05201885965836e-16
"HWER_12615",-1.38565593224324,7.24102093471532,72.1153546298537,2.02978215611983e-17,1.11983513421675e-16
"HWER_04970",-1.65056394297341,6.51814425884155,71.7080923860628,2.49507180488165e-17,1.37361384077667e-16
"HWER_15930",1.53509534237179,7.35691180134479,71.6702892330998,2.5433340931127e-17,1.39721722530534e-16
"HWER_01693",-1.5211591061998,7.93573321053325,71.5439774066097,2.71146932888884e-17,1.48643551158748e-16
"HWER_06408",1.53636297014753,9.1073330094242,71.2267428383898,3.18442473790094e-17,1.74202813193611e-16
"HWER_12270",-1.42794251313955,7.48136596050171,71.1601281978244,3.2937756306974e-17,1.7980547811365e-16
"HWER_00891",1.56668282444528,8.34089112030312,71.0758704079155,3.43748532709939e-17,1.87256291032956e-16
"HWER_11915",1.61732701827792,6.62125555976522,70.7665930443389,4.02088390174548e-17,2.18577609166164e-16
"HWER_14583",1.32072751196062,7.2435250231983,69.8282094251861,6.47009246636967e-17,3.50982212663108e-16
"HWER_06647",1.45827319803705,8.52849869129789,69.7676284779608,6.67189027813076e-17,3.61173517561442e-16
"HWER_02160",1.3718374839899,7.44313183600912,69.6410734550437,7.11399646323402e-17,3.84304017274288e-16
"HWER_03151",-1.61915526464658,8.7407653991602,69.5641672895001,7.39685480715601e-17,3.9875352421945e-16
"HWER_10141",1.86115754288336,6.62323564902504,69.4551085030811,7.81736595286398e-17,4.20548338501583e-16
"HWER_11505",1.50672869643183,7.72951163892246,69.3432392991559,8.27357364819035e-17,4.44169285088149e-16
"HWER_09321",-1.44882334451993,6.93504238361703,69.2987174445506,8.46246018721977e-17,4.53371059203737e-16
"HWER_12991",1.53543407318987,7.70478898239704,69.2700339651011,8.5864303154665e-17,4.590642022269e-16
"HWER_08511",-1.81976033871295,7.83081932064876,69.1857317409847,8.96140151677202e-17,4.78125805205553e-16
"HWER_05148",-1.60601223422797,7.36204480027182,69.0247299479195,9.72364870642967e-17,5.17729385950146e-16
"HWER_10053",1.31308605330495,7.32834731344217,69.0060374744766,9.81624750587787e-17,5.21588725056174e-16
"HWER_12818",-1.4744208438877,8.87554631949416,68.9121375320783,1.02949273248815e-16,5.45904837493204e-16
"HWER_02197",1.71173309880418,6.56490979935077,68.7670734805845,1.10807386777749e-16,5.86374599825927e-16
"HWER_02559",1.64010548697707,8.00443875820499,68.7276263497712,1.13046146048498e-16,5.9700337414207e-16
"HWER_08083",1.49386155978226,9.03342510146389,68.4138984737986,1.32540114487465e-16,6.98529505825194e-16
"HWER_13254",-1.71014022194328,7.68906258352485,68.3525331294861,1.36729490937465e-16,7.19147200813078e-16
"HWER_14907",1.57222150641113,7.67540718259141,68.150095228267,1.5151215635343e-16,7.95285468470535e-16
"HWER_00952",1.36998906030738,7.05228699767515,67.7972201953792,1.8120477861301e-16,9.49220183724313e-16
"HWER_03053",-1.898089809112,9.8929221913078,67.6076666563054,1.99490345870297e-16,1.04290013476145e-15
"HWER_09490",1.59796870183004,6.72846968554072,67.5865534024752,2.01638064126105e-16,1.05200704281487e-15
"HWER_04906",-1.46762569049603,8.3972078580105,67.4870142294555,2.12079345923929e-16,1.10426053008182e-15
"HWER_14856",1.67310096083868,7.07738881192359,67.4242623376892,2.18938023302211e-16,1.13768796477481e-15
"HWER_15530",-1.40049728614049,7.15180288807212,67.2214940416713,2.4265411714696e-16,1.25840425152413e-15
"HWER_04460",-2.16629415487371,8.46786561050734,66.8245846083686,2.96773836448632e-16,1.53599712157945e-15
"HWER_13908",-1.86095832858745,6.8444832653818,66.4794791534877,3.53555164022512e-16,1.8262321520127e-15
"HWER_06698",1.38889237088571,7.51621274322957,66.4072893048154,3.66743410683057e-16,1.89058780099636e-15
"HWER_09475",-1.7983439894396,8.41604233833746,66.1560079324154,4.16607858140063e-16,2.14338130189917e-15
"HWER_12520",-1.28107716681062,7.2436973943407,66.148223484901,4.18256464096872e-16,2.14760200277859e-15
"HWER_13126",-1.55133253661927,7.7835128840268,65.614937227559,5.48216780628121e-16,2.80934014262592e-15
"HWER_02667",1.33146273601395,7.01520356850904,65.3280351814418,6.34127818219228e-16,3.24318231290426e-15
"HWER_13826",1.55791455810686,6.9925271798268,65.2693561904878,6.53293528041818e-16,3.33462621695361e-15
"HWER_06710",1.32897449860391,7.09645016309745,65.1984767364164,6.77218540180361e-16,3.44995613887559e-15
"HWER_02745",2.75533597767962,7.42876750377316,65.0557389841001,7.28092003238457e-16,3.70184816548494e-15
"HWER_07156",1.26267586198384,7.04734242557257,64.9120211596619,7.8317835297985e-16,3.97413203380969e-15
"HWER_04248",-1.4816754862655,9.15517988369968,64.450595421255,9.89834376605528e-16,5.01296980183229e-15
"HWER_00982",-1.65496107648399,6.74144320596266,64.4438308982697,9.93238543629747e-16,5.0204045684833e-15
"HWER_07812",-1.61576047633265,6.48529338898529,64.420247782482,1.00519832758979e-15,5.07097132965042e-15
"HWER_04666",-1.38570977619665,7.3277198149398,64.2684700010498,1.0856936320407e-15,5.46641473375053e-15
"HWER_00980",-1.61406339210103,8.41114865732707,64.1078345438316,1.17792195759607e-15,5.91928611636939e-15
"HWER_09934",1.5809229155244,9.05314989995723,64.0877570227185,1.18998733707853e-15,5.96835041594708e-15
"HWER_14009",1.50649796253829,7.48990157783487,64.0797869305275,1.19481109383204e-15,5.98097522452986e-15
"HWER_12144",-1.66051852923379,7.45205843879755,63.8757973709372,1.32515675727536e-15,6.62067720927749e-15
"HWER_06271",1.37694748509586,7.60343169111108,63.7131908453961,1.43917687912584e-15,7.1765108607179e-15
