"","logFC","logCPM","LR","PValue","FDR"
"HWER_00305",-1.60130431050981,6.69773767021641,57.1640696711654,4.00929336451733e-14,2.01085061783239e-13
"HWER_09016",-1.35430157863073,8.03793859082119,57.1340967415219,4.07086392331393e-14,2.0377896048558e-13
"HWER_01684",-1.46435598230474,6.58342168727309,57.1210066110061,4.0980497041134e-14,2.04744564215145e-13
"HWER_08794",1.45535097372068,8.67432701287808,57.1085451292091,4.12409865547322e-14,2.05649765646963e-13
"HWER_03822",1.49335948689688,6.99686644993935,57.0855557480044,4.1725902001206e-14,2.0766845276224e-13
"HWER_08593",-1.86908699547708,12.3968263178982,56.9374120974594,4.4990489797876e-14,2.23487241467227e-13
"HWER_05221",1.62760807334765,6.6776908632095,56.9312440904799,4.51318202472065e-14,2.23760630785863e-13
"HWER_03619",1.46788226085793,8.62409080084514,56.7857232542856,4.85981830061536e-14,2.40486810181214e-13
"HWER_09321",1.3052865237074,6.93504238361703,56.6882697393136,5.10672715916066e-14,2.52223686165783e-13
"HWER_14909",1.32211862406168,9.1665414659855,56.6525199032372,5.20041691637676e-14,2.56362757873858e-13
"HWER_00980",1.51142658775076,8.41114865732707,56.5458170949387,5.49040555565317e-14,2.70144622501113e-13
"HWER_01948",1.50904721769312,8.19247377518625,56.5420547134347,5.50092082183956e-14,2.70149388087689e-13
"HWER_03687",1.34882618679925,7.37564131663205,56.4778337029315,5.68354809138252e-14,2.78590552002928e-13
"HWER_05569",-1.36759616327508,8.88804924819808,56.4488964768346,5.76780850107193e-14,2.82187310250557e-13
"HWER_11195",1.94216717246528,11.046543539903,56.0772531652947,6.96786208227947e-14,3.40257370609241e-13
"HWER_00674",-1.16092245080935,7.28238922784408,55.9153893857273,7.56580013349518e-14,3.68761649363778e-13
"HWER_02894",-1.4395334072245,6.45879640193282,55.8085378138952,7.98838618748661e-14,3.88628243605118e-13
"HWER_15253",1.2593566495726,7.64680992512816,55.7921370456899,8.05530801442904e-14,3.91150068940346e-13
"HWER_00582",1.61723712106872,9.30931214196387,55.4674614847511,9.50188940003714e-14,4.60530826435445e-13
"HWER_14693",-1.26341079182209,7.32949085455242,55.3671112853335,9.99956011091209e-14,4.83747376261102e-13
"HWER_04629",-1.73582408237745,6.58995137006677,55.2671311108176,1.05213321771396e-13,5.08041235294654e-13
"HWER_15580",-1.3742635560777,6.9064047199462,55.1538234093117,1.11456650128055e-13,5.37187906658078e-13
"HWER_08862",-1.38897476620305,7.92076798982821,54.9929889998341,1.20960536610079e-13,5.81912191892275e-13
"HWER_08202",-1.39487076568094,6.77188867019743,54.9818732099455,1.21646577983868e-13,5.84128845763279e-13
"HWER_07532",-1.22139779163997,7.28013649217844,54.8282624735622,1.31535573061816e-13,6.30446840941384e-13
"HWER_13553",1.26171565731699,7.15943910611921,54.499746526679,1.55467877059348e-13,7.43778976411233e-13
"HWER_06408",-1.3365677834542,9.1073330094242,54.465878569319,1.58170480164448e-13,7.55315018538515e-13
"HWER_07642",1.48298448683343,7.99959582325609,54.249072846314,1.76620462505356e-13,8.41869226611007e-13
"HWER_11546",1.50935454605211,7.95716749674908,54.2337090567632,1.78006821563505e-13,8.46920529016824e-13
"HWER_11028",-1.532084655165,8.07652013012067,54.1897399118586,1.82034865071416e-13,8.64498910494838e-13
"HWER_00703",1.31578094265812,7.80538322730508,53.9699352295209,2.0358096395048e-13,9.65055648123574e-13
"HWER_00667",-1.4266273743205,7.24743478789257,53.9229232273731,2.08510767061536e-13,9.86621202537523e-13
"HWER_09579",-1.41828174930894,7.96525998439235,53.8270512240572,2.18937460688682e-13,1.03407073873543e-12
"HWER_15172",1.76419775298807,8.27731781233499,53.6687515988842,2.37307851309707e-13,1.11879865172013e-12
"HWER_06762",-2.44990010399888,10.5594662999954,53.4561215751328,2.6443358728409e-13,1.24442158226433e-12
"HWER_06937",1.39024185922737,8.35692632355389,53.4215779356086,2.69124490039309e-13,1.26420254107234e-12
"HWER_02644",1.95895229128308,8.30480870412594,53.1910921203926,3.02628041682387e-13,1.41901358423586e-12
"HWER_08801",1.45675531050815,7.43575688246708,52.8974460278747,3.5142620938669e-13,1.64485227606442e-12
"HWER_12513",-1.36096033248879,6.92103608624046,52.8218363554255,3.65218199682056e-13,1.70632575094698e-12
"HWER_11921",1.94076967886357,6.61436501339502,52.6228670892903,4.04156010516752e-13,1.88484988357902e-12
"HWER_02033",1.77640762087341,7.66238390184919,52.5380340104299,4.21996107404678e-13,1.96354473267348e-12
"HWER_01085",-1.17469817651019,7.21901734994591,52.5354833807253,4.22544527895026e-13,1.96354473267348e-12
"HWER_04840",1.68894686134522,9.52222939107997,52.2790214601896,4.81490777272593e-13,2.23346258581008e-12
"HWER_03439",-1.13868589145855,7.12842606990793,52.2105600915878,4.98572985540073e-13,2.30857098483109e-12
"HWER_14044",1.83111337193516,10.8197205496121,52.1745616574117,5.07797104064225e-13,2.34709071450719e-12
"HWER_00229",-1.4325630233894,8.10194915651348,52.1577452374554,5.12164416282148e-13,2.36306464665411e-12
"HWER_02231",1.2253125716268,7.54302651991933,51.9408006336061,5.71994124493707e-13,2.63442409380494e-12
"HWER_15650",1.3089378365874,8.91142375841672,51.7264488847261,6.37975108936119e-13,2.93310187494921e-12
"HWER_08541",-1.39971624653382,6.75837680169164,51.6127017994186,6.76028032762588e-13,3.1025498919529e-12
"HWER_09354",-1.50460723494416,6.79981612901278,51.5963496944726,6.81682096595841e-13,3.12297115984632e-12
"HWER_05148",1.37943001781431,7.36204480027182,51.5802841459454,6.87283159809916e-13,3.14307801302841e-12
"HWER_09205",1.34111717084629,7.8184291379892,51.4539691992671,7.32956432945191e-13,3.34604934969521e-12
"HWER_10986",1.25294133095691,9.21049986976752,51.189888851453,8.38494095057008e-13,3.82111632422289e-12
"HWER_02908",1.18552473123618,7.58854717181257,50.9967662095098,9.25182611582813e-13,4.20876931900743e-12
"HWER_13266",1.28632061371116,8.83320742725039,50.8981269871044,9.72863773070741e-13,4.41792603077483e-12
"HWER_14015",1.45592808427304,7.0171069278927,50.8866942181723,9.78546922145068e-13,4.43596533063315e-12
"HWER_03911",-1.1311960141432,7.11078171022214,50.8381963323091,1.00302659821461e-12,4.53900169139702e-12
"HWER_02395",-1.23336060740089,7.4061992473473,50.8215477632418,1.01157061910077e-12,4.56969096747089e-12
"HWER_09258",2.31950762551037,8.01900252528572,50.5834189831423,1.14205840987785e-12,5.15018688141438e-12
"HWER_02546",-1.28145298660144,7.73855329668095,50.5302190133698,1.17343972568578e-12,5.28251598733197e-12
"HWER_08510",-1.32816720062447,8.78731853596679,50.4328551545346,1.23312396952221e-12,5.54157790809549e-12
"HWER_05844",1.11133530385366,7.09322938888911,50.2628653695001,1.34470220827246e-12,6.03254814195585e-12
"HWER_12489",-1.47844629756858,6.96565583443512,50.2476363321452,1.35517840925937e-12,6.06904596754673e-12
"HWER_08366",-1.30050142460125,6.87091425002721,50.1642019647831,1.41404020984995e-12,6.32173493817399e-12
"HWER_14860",1.33452797547132,6.62502655703597,50.1185968539817,1.44728844610777e-12,6.45924086188889e-12
"HWER_04486",-1.26271065536856,6.93733716277113,50.0621601618173,1.48951853257103e-12,6.63629133154071e-12
"HWER_15386",1.22473993739324,7.24461024148662,50.0243129981415,1.51852712820623e-12,6.75392940555531e-12
"HWER_14274",1.36581796175621,6.93096324240508,49.8845130738964,1.63066677013408e-12,7.24027214890012e-12
"HWER_13643",-1.26348535780251,7.04258066016322,49.8327471699495,1.67426133548144e-12,7.42112759470663e-12
"HWER_02947",-1.14536748932876,7.35092937489664,49.7406043327877,1.75476502856595e-12,7.76078024841517e-12
"HWER_10501",1.27747421884945,7.53320400872073,49.7382461059819,1.75687543610478e-12,7.76078024841517e-12
"HWER_15542",-1.57001394869424,6.96131118789528,49.6643483644715,1.8243101518477e-12,8.04495956418553e-12
"HWER_02166",1.28392361132491,8.6290190967241,49.5019172510791,1.98177953616521e-12,8.72454047075789e-12
"HWER_03335",1.36046095714137,8.58701607828745,49.4725212137291,2.01169827510332e-12,8.84124343617442e-12
"HWER_10507",1.60334303423284,8.58335111812416,49.3525013465103,2.13861595747083e-12,9.38313228040924e-12
"HWER_04069",-1.57456039496632,7.25937506792709,49.299683654213,2.19697919641767e-12,9.62291732484969e-12
"HWER_03715",-1.98921435854097,6.63515100304079,49.2903830233201,2.20742016570445e-12,9.6523448392439e-12
"HWER_04678",-1.13531130264932,7.13862982242513,49.0754636071459,2.46301975057985e-12,1.07518690458814e-11
"HWER_06776",1.26265272780232,7.80416122895839,49.0125815750197,2.54325921866285e-12,1.10834809310803e-11
"HWER_05846",1.21890184349889,8.22600263894555,48.9678022408558,2.60198889041469e-12,1.13203979745726e-11
"HWER_08511",1.51450782241788,7.83081932064876,48.8192552611579,2.8067075178068e-12,1.21906073595863e-11
"HWER_07643",-1.37288925162595,6.40614351386283,48.7713508143648,2.8761047707449e-12,1.24711365728119e-11
"HWER_13289",1.27703410139427,6.67899144878507,48.7220677278214,2.9492916691032e-12,1.27671340533966e-11
"HWER_11542",1.28915341892492,9.03880617979395,48.6590207957809,3.0456419767563e-12,1.31622494095485e-11
"HWER_07921",-1.3397564957652,6.84684498483213,48.5790192894541,3.17245073535204e-12,1.36874621576836e-11
"HWER_10332",1.75569270758555,7.56360743631113,48.5567852386276,3.20862255384089e-12,1.3820528707823e-11
"HWER_06757",1.3329219312584,8.84142079345171,48.4266392818752,3.42878606415705e-12,1.47443486971132e-11
"HWER_03510",1.66096337005144,8.64869705824115,48.3064134068807,3.64557943028611e-12,1.56506414945892e-11
"HWER_07502",-1.49403586994217,9.39181760925169,48.2873356157443,3.68122021950941e-12,1.57775273209717e-11
"HWER_10708",-1.15133086731355,7.50747303611073,48.2771616799309,3.70036933517896e-12,1.58334285249489e-11
"HWER_15086",1.08859050166004,7.1958865035438,48.1906441024391,3.8672917238443e-12,1.65204076440334e-11
"HWER_15617",-1.54897662954233,8.50202463953661,48.0197152804535,4.21954920910463e-12,1.79955445710663e-11
"HWER_10988",-1.21602052844263,7.89003165193375,47.9355259017497,4.40467781103485e-12,1.87542357372961e-11
"HWER_13996",-1.21537447833502,8.50965338371631,47.6114645850157,5.19637034395314e-12,2.20888332817549e-11
"HWER_08752",-1.44608709490658,6.30357136387103,47.5897462688517,5.25425881363825e-12,2.22983520519869e-11
"HWER_04766",-1.45396148043515,6.72437110813185,47.5334743989372,5.40726733726342e-12,2.29102029502027e-11
"HWER_12747",1.19790755396234,9.0582250127651,47.4934579924286,5.51878130311567e-12,2.3344534941238e-11
"HWER_07391",-1.56520521277972,10.7103601443902,47.2498622479716,6.24903752481339e-12,2.63904793189595e-11
"HWER_13278",-1.22896063780092,6.82521043085529,47.2007642203239,6.40754567521943e-12,2.7015879570478e-11
"HWER_05102",-1.19367916378134,6.91711953610316,47.1888808133796,6.44651106517901e-12,2.7136044142872e-11
"HWER_02270",-1.20307162471816,7.87664904799079,47.1741949521224,6.49499341755336e-12,2.72958151243369e-11
"HWER_04252",1.27122504465683,7.78342541234617,47.1680097281153,6.51552171542599e-12,2.73377796247566e-11
"HWER_04445",1.05668702011381,7.09414791257706,47.146014869394,6.58904844914303e-12,2.7601619755457e-11
"HWER_04913",1.695561833529,10.5600058684712,47.1269089979314,6.65359120327089e-12,2.78270354678733e-11
"HWER_05393",1.34258590556384,6.84165122628319,46.8976760325683,7.47913466354102e-12,3.12293014211946e-11
"HWER_01444",1.41289474923674,8.54126048925476,46.7860483452482,7.91750649029445e-12,3.30065825230442e-11
"HWER_00272",-1.18400989158278,6.86023679287425,46.692826297426,8.30324069973466e-12,3.45590740520257e-11
"HWER_06524",-1.35115117763986,7.17540194387703,46.4051122518222,9.6164285988952e-12,3.99605758925244e-11
"HWER_02460",-1.09324561570439,7.11449035902391,46.3907860147909,9.686996489479e-12,4.01894110355505e-11
"HWER_00138",-1.72489672650114,7.80292374581513,46.2791775316615,1.02548001433448e-11,4.24280920197555e-11
"HWER_09826",-1.3121218495466,7.41104985769381,46.2783143666236,1.02593188185063e-11,4.24280920197555e-11
"HWER_07405",1.4729458134516,9.72603766749392,46.0453756963898,1.15545557286648e-11,4.77085398159679e-11
"HWER_10665",-1.13773201817741,7.15127933480552,46.0213793327871,1.16969527426071e-11,4.82197113856600e-11
"HWER_01882",-1.3266580530179,7.49033896071165,46.0165120969414,1.17260490008567e-11,4.82629286654309e-11
"HWER_13385",-1.17417726195021,9.12658498580365,45.7307721331183,1.35674592193835e-11,5.57534417684016e-11
"HWER_06154",1.66336548626846,5.86155382673495,45.6889770371361,1.38600532671602e-11,5.68656932306116e-11
"HWER_04618",1.35598921683378,7.98402381234486,45.6625828571307,1.40480753911251e-11,5.75460655437401e-11
"HWER_01686",1.39404010681163,8.7777407206419,45.6164670012877,1.43827347083983e-11,5.88240238152633e-11
"HWER_05053",1.65877264316305,10.1519599925289,45.6040097000332,1.4474497407391e-11,5.91060972871886e-11
"HWER_06279",-1.16375523795758,6.8897924484523,45.2840181542124,1.70434267608378e-11,6.94868012434784e-11
"HWER_02667",-1.10325733241975,7.01520356850904,45.2724497603975,1.71443974789196e-11,6.97887325947228e-11
"HWER_01417",-1.49247370064891,7.78786742871802,45.089209033503,1.88259922964429e-11,7.65137900073298e-11
"HWER_05371",1.1488272439782,6.96731197883271,44.9182390995888,2.05435422227869e-11,8.33637010699318e-11
"HWER_15808",1.20590909947987,8.13012968737864,44.8893733410462,2.08486250601322e-11,8.44695074701917e-11
"HWER_05032",-1.41972202307232,8.71591720791032,44.8664296404329,2.10943488840237e-11,8.53317420534688e-11
"HWER_12394",-1.21483505805472,7.92375820746821,44.84281840887,2.13502486468123e-11,8.62323905625923e-11
"HWER_04467",-1.04892973334847,7.17695715278295,44.8182885532984,2.16193958402028e-11,8.71836600523263e-11
"HWER_10654",1.28763617231294,8.16665437203031,44.6324404850171,2.37720047301852e-11,9.57155407847364e-11
"HWER_15775",1.38971784106936,9.40707156235817,44.6241481931595,2.38728995437225e-11,9.59727573904998e-11
"HWER_09778",1.3355314527034,8.3361488408263,44.5333149926977,2.50065556032091e-11,1.00374610958392e-10
"HWER_06949",-1.73260148984001,6.68405720813651,44.3980618101172,2.67952250863362e-11,1.07387973182179e-10
"HWER_00907",1.66625557427153,12.0461149696467,44.2330025375941,2.91524740852725e-11,1.16654884727024e-10
"HWER_04299",-1.17917362512349,7.30397532768713,44.2212118813857,2.9328594673651e-11,1.17178807378701e-10
"HWER_00788",-1.56497859249894,6.79485866747758,44.132402075131,3.06898494861444e-11,1.22428891873188e-10
"HWER_07692",-1.26516852978207,6.95857311570419,43.9723497608392,3.33047597467983e-11,1.32656285750304e-10
"HWER_09934",-1.29726173083419,9.05314989995723,43.7927877022265,3.65047792206387e-11,1.45179283004779e-10
"HWER_14009",-1.23601434525684,7.48990157783487,43.6972550882419,3.83309018899883e-11,1.52208313324257e-10
"HWER_05040",1.31121852002944,6.97227256007796,43.6628332148608,3.90110563905629e-11,1.54672277095917e-10
"HWER_04143",1.57410345406635,9.82119612745435,43.628204087855,3.97074960696122e-11,1.57193186730541e-10
"HWER_02763",-1.19171173930511,7.89021163905031,43.6091868073229,4.00952395336594e-11,1.58486213583504e-10
"HWER_14636",-1.22750098188708,7.7091902434831,43.5540681901642,4.12405965631014e-11,1.62765398612058e-10
"HWER_05661",1.30822949842616,7.91615282433438,43.4988416967719,4.24210415168683e-11,1.67169849017081e-10
"HWER_01106",1.60336969593014,12.0931153512439,43.3791679481255,4.50963684074345e-11,1.77442918483274e-10
"HWER_06014",1.23339014984845,7.72144012545884,43.2462991906342,4.82649743161931e-11,1.89622846063468e-10
"HWER_01204",1.07771344537139,7.13316998182997,43.1897070491454,4.9681351398801e-11,1.94892199965342e-10
"HWER_03956",1.2529612317564,7.42619432562016,43.1814055982019,4.98925887603886e-11,1.95425200386235e-10
"HWER_01079",1.46118909196963,9.89946102013689,43.1026658118872,5.1941434926375e-11,2.03143500398326e-10
"HWER_15530",1.10961370985998,7.15180288807212,42.819088153956,6.00434091775033e-11,2.34476746983834e-10
"HWER_03734",1.40046729000368,10.3265791672445,42.6712860325001,6.47559083740946e-11,2.52499354006056e-10
"HWER_01482",1.45450803609759,7.90533786445047,42.6344166888688,6.59880450745264e-11,2.56917418736107e-10
"HWER_00678",1.22105735528576,6.82418928718317,42.4998738970764,7.06867800809846e-11,2.74798831709135e-10
"HWER_06801",1.18753743484934,6.81588667429877,42.4761654867175,7.15488166184024e-11,2.77733654927421e-10
"HWER_10919",1.38920396041871,8.74403482483396,42.4575510686666,7.22330039046287e-11,2.7997037238371e-10
"HWER_07092",1.40661752991966,10.0531865936798,42.4439493471364,7.27370831936063e-11,2.8150336824033e-10
"HWER_10500",1.17208445387482,6.96704445109972,42.3660561587786,7.56923754552346e-11,2.92504216923134e-10
"HWER_09225",1.22757331767389,8.67197762399846,42.3605296320167,7.59065636167525e-11,2.92895415860475e-10
"HWER_01728",-1.13336987733307,7.60502809407938,42.349319627129,7.63428879999318e-11,2.94141320332575e-10
"HWER_03952",-1.43989271448706,6.39581284875766,42.3089776776968,7.79339864789718e-11,2.99826152729932e-10
"HWER_10032",1.78067834288018,6.90023568518819,42.2907291033932,7.86645781197501e-11,3.02188520095573e-10
"HWER_02906",-1.38249880999228,8.0170324536354,42.2585806161435,7.99683776256294e-11,3.06742608259256e-10
"HWER_11676",-1.66676972947602,8.4924835507513,42.2187303615704,8.16145911246731e-11,3.12594733805432e-10
"HWER_06492",-1.27604238685529,8.55272046478009,42.1755558773627,8.34364357738678e-11,3.19101294928671e-10
"HWER_05310",1.08339058275646,7.19765466286004,42.1525275042238,8.44247599134994e-11,3.22405600082038e-10
"HWER_00737",-1.20828677469336,8.69882173918579,42.1464546550785,8.46873394460105e-11,3.22932751740449e-10
"HWER_04510",-1.06866718356976,6.97068121558179,42.0987722724612,8.67776550170891e-11,3.30417708457139e-10
"HWER_02285",1.37066469924139,9.53651930903445,41.9583005925629,9.32407366818278e-11,3.54506202662727e-10
"HWER_02614",-1.19030483458338,6.80097068540981,41.8215561963132,9.9994894322823e-11,3.79629225445212e-10
"HWER_00434",-1.18641373862548,7.7659344949528,41.7767542266937,1.0231261834994e-10,3.8786055465116e-10
"HWER_03503",1.269077328626,7.48546160663884,41.5190602847765,1.16727293062832e-10,4.41859665564852e-10
"HWER_00487",1.19330489618518,7.78155526824284,41.4752948207452,1.1936996838264e-10,4.51204559790358e-10
"HWER_01693",1.1465957665992,7.93573321053325,41.4362204093284,1.21779951206069e-10,4.59643978860751e-10
"HWER_12899",1.53011538010734,10.50228158567,41.3075235029931,1.30067315282711e-10,4.90210099604754e-10
"HWER_04453",1.43814430079034,9.49649923782574,41.3028475640496,1.30378823593056e-10,4.90670957295783e-10
"HWER_15931",1.30018123878297,7.81124772370502,41.2649820859406,1.32929067308454e-10,4.99543581928728e-10
"HWER_12520",1.00517547816935,7.2436973943407,41.2539627568754,1.33680557576053e-10,5.0164064514429e-10
"HWER_10978",-1.06088604074809,7.56365462613768,40.8314378726329,1.65941969083637e-10,6.21802782996922e-10
"HWER_14739",-1.25510652979444,6.84092880650964,40.7744462790943,1.70852678913779e-10,6.39279937118947e-10
"HWER_15584",-1.14494112382994,7.95654310842705,40.7362706206069,1.74223203746601e-10,6.50952114286652e-10
"HWER_12057",1.08431388284862,7.05651884796275,40.7300996611211,1.74774252453906e-10,6.52071419587018e-10
"HWER_02418",1.09095845124403,7.41152755376509,40.593188256861,1.87459020974652e-10,6.98392588200105e-10
"HWER_12776",-1.09906167410157,6.92365687865917,40.4663687205856,2.00029621220517e-10,7.44156108787375e-10
"HWER_14854",-1.33134451099499,9.30792703138286,40.4523917055726,2.01465682689719e-10,7.4842480689748e-10
"HWER_06965",1.05143464474102,7.15182355685441,40.4196933629971,2.04865702885156e-10,7.5996676334937e-10
"HWER_09326",-1.15966772426962,8.26647214039247,40.2755600684525,2.20550841851978e-10,8.16983332745972e-10
"HWER_06638",1.31505082604304,8.36038089387966,40.2642234458926,2.21834378416560e-10,8.20565682217031e-10
"HWER_04562",0.968917738143843,7.18924880256133,40.2444631680629,2.24089546992174e-10,8.27726774003858e-10
"HWER_01545",1.19798209626765,6.56438735160881,40.23958926951,2.24649306888737e-10,8.2861401530938e-10
"HWER_05566",-1.1230551046211,6.773777552192,39.8938445953955,2.6814690649732e-10,9.87649046232317e-10
"HWER_00172",-1.0153257318193,7.06869520609512,39.8376261684583,2.75977045298054e-10,1.01504748717426e-09
"HWER_12497",-1.10402790650109,7.83074650754957,39.788046047712,2.8307233729214e-10,1.03966936345399e-09
"HWER_14899",-1.20402245313308,7.4942994297601,39.7656706931483,2.86333947716675e-10,1.05016114063555e-09
"HWER_14583",-0.989190532164927,7.2435250231983,39.6820797973502,2.98855166172673e-10,1.09453594051658e-09
"HWER_00025",0.994053548762046,7.03652643975217,39.3480483842174,3.54607113348333e-10,1.29689174176619e-09
"HWER_01407",-1.10487819244255,7.59799679849324,39.3245609209348,3.58898345434214e-10,1.31073719677594e-09
"HWER_05288",-1.07643509482967,6.91854007323266,39.2738308775983,3.6834512460368e-10,1.34334586230287e-09
"HWER_05457",-1.12036813566996,6.92525977289745,39.0773063660594,4.07351578091409e-10,1.48351494661661e-09
"HWER_00836",1.13254250980176,7.47932372982029,39.0561264240291,4.11794859679696e-10,1.49759336767104e-09
"HWER_15632",-1.15490775774962,7.06552121546065,38.9919556829192,4.25555472504715e-10,1.54546966415228e-09
"HWER_14003",1.15251587889151,8.52087011069273,38.8984555080688,4.46433679677181e-10,1.61902451944466e-09
"HWER_09740",1.28561151145091,9.30923669607233,38.8636202969271,4.54471814112255e-10,1.64587348323056e-09
"HWER_08455",-1.04998150263867,7.31193951313589,38.8125478483586,4.6651932916963e-10,1.68714730897748e-09
"HWER_03529",-1.01883094191792,7.34188258718899,38.666321798845,5.02810309299584e-10,1.81585951533958e-09
"HWER_09088",-1.18020701905941,7.14674346380676,38.6421056929105,5.09087464710411e-10,1.83597189985271e-09
"HWER_01762",-1.12683800646332,6.8935817592501,38.5755173349204,5.26755546319949e-10,1.89705157167726e-09
"HWER_05112",-1.20940883448076,6.4006420544698,38.5621941763193,5.30363650913911e-10,1.90739659753089e-09
"HWER_12378",-1.14401522573962,6.82160880255789,38.5234906006795,5.40986097217901e-10,1.94290436300002e-09
"HWER_01792",1.06567758759047,6.9349395075641,38.4614192638439,5.58468508960486e-10,2.00067213992627e-09
"HWER_14016",1.07599383806613,8.53364795506355,38.4609101911479,5.58614203357739e-10,2.00067213992627e-09
"HWER_08737",-0.978963217605783,7.35270537197174,38.3996223561997,5.76435498790897e-10,2.06165137705489e-09
"HWER_10419",1.05649835665472,7.60693331787194,38.291689007412,6.09215567257772e-10,2.17588976019202e-09
"HWER_09437",1.00808776166426,7.28547873195269,38.2511934230144,6.21990254681409e-10,2.21846042694483e-09
"HWER_01533",1.01244498874721,7.45376867517611,38.1110956605162,6.68290172709997e-10,2.37891653936383e-09
"HWER_07417",1.10868150959683,7.4588471924536,38.1095719667944,6.68812247279689e-10,2.37891653936383e-09
"HWER_12212",0.977029027937343,7.17843875558617,38.0170614927135,7.01286882299113e-10,2.49100943260493e-09
"HWER_13983",1.22696662668985,7.2568058752884,37.9744383978796,7.16775902122176e-10,2.54254434227470e-09
"HWER_07320",1.30742872220851,8.47248123091292,37.8924210774785,7.47550832437632e-10,2.64808648703658e-09
"HWER_02197",-1.25556132489141,6.56490979935077,37.8442734738575,7.66229698132777e-10,2.70787169400699e-09
"HWER_07483",1.08429150803797,9.05111237566615,37.8435428653302,7.66516707829205e-10,2.70787169400699e-09
"HWER_10214",-1.08733723534194,8.12810240928138,37.7642965990366,7.9829522029949e-10,2.81629864794092e-09
"HWER_07743",1.51685588825771,9.07390109010739,37.7271556092446,8.13639833665635e-10,2.86653272920515e-09
"HWER_05500",-1.46979679054883,6.81346903153412,37.591780543978,8.72112048865924e-10,3.06836708644415e-09
"HWER_06259",-1.33539666029768,6.49275065407201,37.5104404287009,9.09249749296831e-10,3.19469457984645e-09
"HWER_07505",-1.96267843857762,6.93370472969908,37.4742356625085,9.26285177180188e-10,3.25014541871208e-09
"HWER_13309",-1.13201186425974,6.83760680437132,37.2921461698535,1.01693319969672e-09,3.56338890109945e-09
"HWER_13908",1.3729358428874,6.8444832653818,37.2672286694294,1.03000995833366e-09,3.60433984070066e-09
"HWER_10176",-1.16983350500687,7.31516609505123,37.1384498676825,1.10032556323612e-09,3.84520779713107e-09
"HWER_13388",-1.07695599772739,6.78350833193309,36.9428790060531,1.21641146545003e-09,4.24516141307123e-09
"HWER_11117",0.987253265649501,7.20214273878072,36.9061221258843,1.23956111540933e-09,4.32013705948439e-09
"HWER_01530",-1.15941862327092,6.57813470634948,36.8355007636806,1.28528400481016e-09,4.47347842211106e-09
"HWER_13010",-1.00374621006657,7.09646903163573,36.8305408288313,1.28855800457862e-09,4.47886180411845e-09
"HWER_11899",-0.93674371575688,7.12077150151871,36.7160927762135,1.36646750066374e-09,4.74330686642715e-09
"HWER_16120",1.16607071833998,6.73952257294516,36.5682977582885,1.47409715362496e-09,5.11007208469188e-09
"HWER_12249",0.974554472362442,7.30013502781258,36.4898213288272,1.5346556396608e-09,5.31289996480703e-09
"HWER_04115",-0.95540608150711,7.05491975066852,36.394388512759,1.61166563454196e-09,5.57206532048974e-09
"HWER_01446",-1.27583160077687,9.02696128161817,36.3505856658512,1.64829672635937e-09,5.69112305119821e-09
"HWER_00952",-0.994905152429537,7.05228699767515,36.2938034176727,1.69702574907747e-09,5.85157947786953e-09
"HWER_09262",-0.958428808967588,7.2540338135797,36.158102079505,1.8194046901386e-09,6.26522757175219e-09
"HWER_01582",1.14508311316275,6.95020082559628,36.1125651349234,1.86242067261601e-09,6.4048498728028e-09
"HWER_12186",-0.932022085367212,7.19056904688659,35.9872456699812,1.98613334520443e-09,6.82125001869549e-09
"HWER_12793",-1.08050602100589,6.79956393285934,35.9409055124065,2.03393507476611e-09,6.97618207522291e-09
"HWER_09130",1.32910368459083,9.97048925831676,35.933786841666,2.04137966234446e-09,6.99246692795138e-09
"HWER_07100",1.03713144184772,8.09717496021011,35.9205514213172,2.05529364609075e-09,7.03083960991203e-09
"HWER_04077",1.20893411312792,8.21713097145216,35.8884221973015,2.0894664514654e-09,7.13832214578364e-09
"HWER_06468",1.4066927152711,6.59947879691953,35.8578777180686,2.12248112161614e-09,7.24157045835613e-09
"HWER_04628",1.18045201159827,8.55483544325331,35.8272155460289,2.15614839480743e-09,7.3467710745541e-09
"HWER_10386",-1.05154046764925,7.83678026229849,35.6214794452064,2.39630667268579e-09,8.15436115784021e-09
"HWER_07122",-1.10691067161701,6.53420376674541,35.5756324867239,2.45337383274814e-09,8.33761251417551e-09
"HWER_01191",1.0563420218518,7.88177522945536,35.4961088077279,2.55560588292565e-09,8.67367284610759e-09
"HWER_06507",1.08769542043267,8.5675261999061,35.4131660853324,2.66678112364993e-09,9.03916791323435e-09
"HWER_13826",-1.13598581226368,6.9925271798268,35.384884369371,2.70578639841629e-09,9.15940487087916e-09
"HWER_05022",-0.97087625826679,7.23573089941062,35.297295174002,2.83024853482656e-09,9.56823266076305e-09
"HWER_05858",-1.00263933009654,7.32499397856923,35.1619793201905,3.03389358943754e-09,1.02433412466296e-08
"HWER_13254",1.2097615493726,7.68906258352485,35.159230460147,3.03817913601473e-09,1.02444713910094e-08
"HWER_07892",-1.08119354114473,7.04264888001916,35.1401596306112,3.06807845612328e-09,1.0331853813932e-08
"HWER_01064",-0.93535666921175,7.0520238892372,35.1308604668966,3.08276441055055e-09,1.03678445091538e-08
"HWER_13368",-1.0824526102176,8.77621668231297,35.0244686081301,3.25588124572134e-09,1.09358809198905e-08
"HWER_03457",-1.16671752233612,6.86072086270098,34.9719268578129,3.34493309014349e-09,1.12204547254102e-08
