"","logFC","logCPM","PValue","FDR"
"HWER_06058",3.41877132879849,6.79119441026339,3.22379816194456e-24,2.75884773396773e-23
"HWER_06983",2.07177812942518,6.75186484765225,3.77991355911156e-24,3.22411705880799e-23
"HWER_05506",-1.7338865048945,7.04315438169641,4.16036188248557e-24,3.53698962665085e-23
"HWER_12566",-1.80795163371063,7.62629900051411,4.62644697908959e-24,3.92038464600631e-23
"HWER_13205",2.3482379484292,6.76360989932282,6.38622321474888e-24,5.39396638301102e-23
"HWER_06474",1.83054663655734,6.66367125996699,6.79888947274852e-24,5.72387026066134e-23
"HWER_07964",-2.14102651227174,7.76475628484223,7.17176538018998e-24,6.01824842421768e-23
"HWER_13151",2.38984103411973,7.74576849845141,7.30326288272751e-24,6.10882601771369e-23
"HWER_14219",1.9594164289371,6.52909601168745,7.54585510732657e-24,6.29144768273241e-23
"HWER_04912",-3.02266497517808,6.02499000204687,8.84859905920902e-24,7.35397992324647e-23
"HWER_07519",1.93126946920076,6.72764669472086,1.02232218982565e-23,8.46926977066424e-23
"HWER_06336",-2.15384657938638,9.91755106693882,1.17545912538948e-23,9.70689653546151e-23
"HWER_13300",2.59266707069778,8.70419266131137,1.18024827882563e-23,9.71550408569799e-23
"HWER_07724",2.6920914335864,10.2679107055849,1.55329375947856e-23,1.27315759225698e-22
"HWER_09457",1.59513457277264,7.24849638873364,1.55646338891424e-23,1.27315759225698e-22
"HWER_13648",-1.90485898323218,8.13871267916404,1.76027821018342e-23,1.43534635188856e-22
"HWER_07062",-2.08755296930505,7.65576455053083,1.82052920770863e-23,1.47982201742585e-22
"HWER_14502",-2.15036812487083,8.19585324364712,1.87985922605841e-23,1.52327342911546e-22
"HWER_07577",-2.42240947025692,6.9603369050207,2.07237846164552e-23,1.67404278848811e-22
"HWER_10707",-1.98760415042554,7.94124105474874,3.38275544369218e-23,2.72406362282417e-22
"HWER_11055",1.84771307975284,8.49849341893642,3.71157878928303e-23,2.97960489183e-22
"HWER_09746",-1.94790634377192,7.67704677366087,4.54331872321243e-23,3.63605723743514e-22
"HWER_15583",1.6768708859708,7.44711280620578,6.46831304534268e-23,5.16071868509956e-22
"HWER_08871",-1.85295336469164,7.65827361584201,6.54217475779808e-23,5.2036377751443e-22
"HWER_06798",2.09005279064392,6.15013796434778,1.152551380141e-22,9.13934473610279e-22
"HWER_06259",2.16772580278826,6.49223479418252,1.36130552054805e-22,1.07617841914058e-21
"HWER_07973",-1.92628153621109,6.65657457878153,1.46306368097788e-22,1.15310763670992e-21
"HWER_10328",-1.64615988291996,7.09376482292862,1.63169867801496e-22,1.28211959760388e-21
"HWER_08211",1.5220949448552,7.30336728623207,1.71340354324521e-22,1.34225238297125e-21
"HWER_08292",1.57409810844419,7.14252875194981,1.91601308347825e-22,1.49645238718648e-21
"HWER_05310",-1.65898633039957,7.1980023715178,2.06964256825449e-22,1.61158654038555e-21
"HWER_07426",2.13038590849428,6.69191580395889,2.26281690910994e-22,1.75229841842631e-21
"HWER_09119",-2.91287990419118,10.6699965145043,2.26386413487394e-22,1.75229841842631e-21
"HWER_13724",-1.74962301353796,7.50234035583264,2.30676104351324e-22,1.78018791244935e-21
"HWER_06175",1.96295393257638,8.68495206043076,2.67187078019358e-22,2.05583410476023e-21
"HWER_04385",-1.96595004313329,7.71227337867842,4.3681406120213e-22,3.35106171803883e-21
"HWER_03238",1.88481023047176,8.3049535009904,4.57747375632739e-22,3.50129482305514e-21
"HWER_02739",-1.62841906672811,7.17925874008395,4.7933523225082e-22,3.65563605066581e-21
"HWER_03907",1.74147906931687,7.21091072323726,6.20572747392678e-22,4.71890068618537e-21
"HWER_05811",2.44541327628756,7.76287340671751,8.50005186809946e-22,6.44462996900055e-21
"HWER_05179",-1.76588784069755,6.84074829306137,9.011934047448e-22,6.81281194898912e-21
"HWER_01553",2.30012915921432,6.82030192289196,9.5445934450871e-22,7.19451476834618e-21
"HWER_04784",2.25433986412983,8.6083342474889,1.08960250227051e-21,8.18938924170271e-21
"HWER_00026",1.91172236906957,7.0705549112646,1.10498257296816e-21,8.28098211475846e-21
"HWER_16095",1.7916682884684,8.1838715050256,1.19996864465847e-21,8.96691266743345e-21
"HWER_13553",-1.66697542500678,7.15982624671326,1.32474708625492e-21,9.87088849039945e-21
"HWER_15945",-2.19702691987608,9.25186077911089,2.1059374757149e-21,1.56466930502256e-20
"HWER_10639",1.81649912997593,6.79990325542345,2.20367235778038e-21,1.63069942029531e-20
"HWER_12513",1.78086696357231,6.92067971184571,2.20738718289107e-21,1.63069942029531e-20
"HWER_07514",-1.87281316696806,6.83124230681007,2.73011939453106e-21,2.0111362471645e-20
"HWER_11255",1.79420996220173,6.91097494749406,3.4154770647927e-21,2.5088759288973e-20
"HWER_00602",-2.07677205370063,8.8762872598789,3.7401213584637e-21,2.7395860685018e-20
"HWER_12057",-1.6361609382835,7.05689952819288,4.02619571581535e-21,2.9408240820026e-20
"HWER_11158",3.07695641550424,7.60284242998016,4.11535250091229e-21,2.99750253788359e-20
"HWER_06295",2.09399720859037,7.34709495166841,4.32126579873212e-21,3.13866728742644e-20
"HWER_11476",-2.19323288464931,9.38109213887842,4.42223577058531e-21,3.20303278020327e-20
"HWER_02758",-1.71920719008427,6.67983251634377,4.82304416275634e-21,3.48360822117749e-20
"HWER_00452",1.84705126573426,7.55385170315093,5.02197459642752e-21,3.61721670237126e-20
"HWER_03946",1.75277458470655,7.82298168781545,5.73868995570201e-21,4.12200084629787e-20
"HWER_08247",1.95947002635167,7.45487729915782,5.7617325533306e-21,4.12711947811775e-20
"HWER_03987",-1.79580137886639,8.84594035435553,5.9779556252514e-21,4.27020356371264e-20
"HWER_05131",-1.75150667739913,7.96624779455646,6.22723440605449e-21,4.43604912497233e-20
"HWER_02454",2.30041444273394,10.6117007600617,7.04226112165917e-21,5.00235197319206e-20
"HWER_16070",-1.46655067347744,7.13581056807037,7.06078219123908e-21,5.00235197319206e-20
"HWER_02338",1.55583384663665,7.41772717616421,7.42437012308697e-21,5.24561082538543e-20
"HWER_11966",1.46232463874764,7.13732573731703,8.00536699018778e-21,5.64073820803177e-20
"HWER_01220",1.92847204174815,8.76123694136978,8.13065333725702e-21,5.71349162696679e-20
"HWER_14706",-1.50320315334913,7.17222475397746,8.20864669471343e-21,5.7527083457816e-20
"HWER_12313",1.93124764987622,8.32667511063837,9.77373214117544e-21,6.83107478222855e-20
"HWER_07853",-1.4918355818411,7.06672379814917,1.23039209269793e-20,8.57636208700462e-20
"HWER_01936",1.75852974015097,8.18535267707065,1.2439201638481e-20,8.64741282803786e-20
"HWER_08019",1.82362426612506,6.10906924048637,1.25563975834146e-20,8.70554516946363e-20
"HWER_02228",-3.13522657247286,6.96425092515982,1.37428412396849e-20,9.50271662253412e-20
"HWER_05660",2.10249523070783,6.82418160409857,1.44190623984471e-20,9.94378425509929e-20
"HWER_01064",1.48061846051548,7.0517596079998,1.70528757661964e-20,1.17289408121346e-19
"HWER_04839",2.02293277001796,6.66136416497829,1.7241011200672e-20,1.18269687945351e-19
"HWER_11071",1.83385787115243,7.06836104643883,1.93805300793871e-20,1.325955527595e-19
"HWER_13594",-1.59161767928571,7.14182940857994,2.02206696825621e-20,1.37979464439167e-19
"HWER_15154",1.95589608186987,9.6856685906914,2.08798013099731e-20,1.42103214689659e-19
"HWER_11455",-1.9509939270372,9.3697466907449,2.17516963097314e-20,1.47649603484643e-19
"HWER_13334",-1.70892490541009,7.58056403901978,2.81441676924967e-20,1.90542628790193e-19
"HWER_11732",-2.05395251987118,7.51395587399967,3.62207960997052e-20,2.44584698662853e-19
"HWER_15122",1.60628188910355,6.95527193343716,3.88631922405891e-20,2.61746123324279e-19
"HWER_16120",-1.78568048301341,6.74003504977537,5.15344672412117e-20,3.46188791597052e-19
"HWER_06524",1.85516416920959,7.17510562425153,5.8779179808673e-20,3.93835693136664e-19
"HWER_00430",-1.58067232747037,7.17097708374295,6.21239707342891e-20,4.15173855963948e-19
"HWER_01011",-2.54254546971114,8.57881347349028,6.23893837982954e-20,4.15875763981954e-19
"HWER_01425",1.49030429120966,7.19077075626153,6.5947829518675e-20,4.38468517799806e-19
"HWER_04840",-2.18187348862824,9.5223289925682,6.66879272954817e-20,4.42255231399447e-19
"HWER_03710",3.0667650382779,8.96891536941455,7.4125521630089e-20,4.89652036286044e-19
"HWER_11668",1.79059586344967,8.09891833885125,7.42125916931798e-20,4.89652036286044e-19
"HWER_01766",2.16182869807664,7.81727156421445,8.16711428027922e-20,5.3749561748132e-19
"HWER_10654",-1.75534007598856,8.16685504485821,8.78863628082635e-20,5.76935034840069e-19
"HWER_10143",1.50414400939394,6.99664778033114,1.06340538907363e-19,6.96315700471701e-19
"HWER_07743",-2.30387568439845,9.07403324831259,1.17364873597434e-19,7.66567045939916e-19
"HWER_12794",-1.99527744551956,6.65263231956299,1.18610943127664e-19,7.72759235000085e-19
"HWER_13399",-2.16705809513028,6.86376361741895,1.47093105050283e-19,9.55920855627528e-19
"HWER_01867",-1.97849439801477,9.39062270429213,1.56213114511639e-19,1.0126515148217e-18
"HWER_01691",3.06915405829598,10.4176742361596,1.5662932750888e-19,1.01281757164719e-18
"HWER_08862",1.71428964196279,7.92059299663908,1.90183466089516e-19,1.2267306655973e-18
"HWER_08527",2.07509437524054,9.28875745687387,2.18504118451862e-19,1.40590863311583e-18
"HWER_11247",1.52011917454171,6.99607903009818,2.28335489323638e-19,1.46552951439652e-18
"HWER_03178",2.54620857278269,6.49500484745502,2.42434686532222e-19,1.5521805979705e-18
"HWER_01482",-2.04740737770764,7.9056128366281,2.47123172109676e-19,1.57830144157732e-18
"HWER_08087",1.81010857782616,8.66498404817419,2.56427002358943e-19,1.63369832215415e-18
"HWER_08008",2.50512115080246,7.4923725622109,3.00702788724175e-19,1.91108414500438e-18
"HWER_05425",1.70984506489039,8.61593993959691,3.11479338619319e-19,1.97473331305597e-18
"HWER_00367",1.66969308598603,7.93252859321767,3.56558602247482e-19,2.25501574543347e-18
"HWER_15405",-1.73815768506577,6.66661932577623,3.62160772491935e-19,2.28487319482138e-18
"HWER_16101",-2.24257690976604,10.7302878294055,3.71151411308411e-19,2.33591167359881e-18
"HWER_13807",1.47073973069812,7.56663264578963,4.12646334517535e-19,2.59077952882317e-18
"HWER_02471",-2.25707972920739,8.49901911991267,4.21091054084724e-19,2.63741329285432e-18
"HWER_01618",1.9416226572959,7.65305601511988,4.92658140090431e-19,3.07822302952888e-18
"HWER_07532",1.49466262948715,7.27989148936591,5.02701350989157e-19,3.13342452671847e-18
"HWER_10742",-1.77196971356607,6.60606798591629,5.95341542874592e-19,3.70196791528493e-18
"HWER_14188",-1.56022729808778,6.85289851282551,6.08386474440783e-19,3.77403379958122e-18
"HWER_12572",1.59982304027236,7.93532406891968,7.09177106155425e-19,4.38877383355852e-18
"HWER_08178",-1.72498960170774,7.1173701596682,7.15285241487579e-19,4.41603483613641e-18
"HWER_13368",1.64865657109297,8.77612786832593,7.24473826270303e-19,4.46213926726579e-18
"HWER_07354",-1.56341743764445,7.58030674835583,7.42291636088754e-19,4.56104789663066e-18
"HWER_03619",-1.78258129676883,8.62424863423401,7.49663245575796e-19,4.59545341791499e-18
"HWER_02763",1.6134626802806,7.89004454513127,9.30166678505992e-19,5.6884957485048e-18
"HWER_13983",-1.79933425766522,7.25717762717194,9.86291911906921e-19,6.01754100605799e-18
"HWER_14693",1.51401201468126,7.32924665076961,1.03876629732709e-18,6.32281926988062e-18
"HWER_00374",1.96804604374208,8.35941846619147,1.07180579956832e-18,6.5086473964418e-18
"HWER_02418",-1.50739902199217,7.41181467425627,1.07629024079378e-18,6.52060886536979e-18
"HWER_11186",-1.98607371791951,9.65550637572946,1.15853215745771e-18,7.00250322677816e-18
"HWER_08753",-1.83687605909185,7.69967637197673,1.31233257997451e-18,7.91367065086956e-18
"HWER_02043",-1.71173283861,7.68184297078718,1.35037503128621e-18,8.12418203277295e-18
"HWER_01303",-1.62471865656852,6.64017348938871,1.35500795513537e-18,8.13318432330097e-18
"HWER_04830",1.87965467248035,9.73396757635183,1.37578154220152e-18,8.23880263031994e-18
"HWER_11674",1.42245635678989,7.06025849312463,1.46278505590384e-18,8.73963513815357e-18
"HWER_14015",-1.80885752441954,7.01758631799817,1.58225849013823e-18,9.43171555155963e-18
"HWER_04491",-1.56664601921125,7.63136756806203,1.66735505389106e-18,9.91617352004479e-18
"HWER_15794",1.91760707750163,7.01211672802423,1.70817624761636e-18,1.01357002518746e-17
"HWER_08561",-1.77836455959615,7.49789549972335,1.78229480782187e-18,1.05513480289546e-17
"HWER_15931",-1.79356051554733,7.81150879279748,1.81948106909649e-18,1.07469576586952e-17
"HWER_07892",1.62066841173826,7.04235840506258,1.92565165089961e-18,1.13482152972334e-17
"HWER_11151",-1.77927399758646,6.78156394082088,1.97307674292269e-18,1.16013333206316e-17
"HWER_06014",-1.63588660163609,7.72169668234379,2.05104405897368e-18,1.20324824545673e-17
"HWER_13512",-1.64489240636396,8.37461076569119,2.92508813626614e-18,1.71213398134043e-17
"HWER_00075",-1.79137487152987,7.63295889577032,2.98716221037046e-18,1.74452964222761e-17
"HWER_13376",-2.02344267570706,6.6679778675852,3.08705396274405e-18,1.79881593829108e-17
"HWER_05201",-1.71112853786876,7.6581978270672,3.55620188664453e-18,2.06754069328907e-17
"HWER_13792",-1.82123923087003,7.71876546677973,3.97418802447045e-18,2.30538468623085e-17
"HWER_02031",1.59088962955725,7.50518671050127,4.12436808284312e-18,2.38716215152058e-17
"HWER_00282",1.500282901729,7.67007424730918,4.43345864189091e-18,2.56034705087375e-17
"HWER_04662",-1.80251453030271,6.71011003907641,4.60978472867797e-18,2.65626040032489e-17
"HWER_09564",1.369750173561,7.03063448766833,4.6480347973533e-18,2.67236235688184e-17
"HWER_03856",-1.36698428538322,7.18441347870751,5.32829460128206e-18,3.05669643830185e-17
"HWER_02395",1.47895951311758,7.40597213337847,6.21199856733384e-18,3.54985219241745e-17
"HWER_11314",1.75004962420682,8.56299323781098,6.21532161726772e-18,3.54985219241745e-17
"HWER_02264",-1.68363214973883,8.78458754162576,6.30116755415165e-18,3.59097306987148e-17
"HWER_11856",-1.392294374863,7.29332578977722,6.50863515617379e-18,3.7010725789383e-17
"HWER_12747",-1.51181850697184,9.05832176035628,6.75354552651746e-18,3.83193513134787e-17
"HWER_14868",1.89068441923703,10.0864027069451,7.89495346364236e-18,4.469784788477e-17
"HWER_09672",1.34254682730614,7.09793284114844,8.25312087470985e-18,4.66238397126855e-17
"HWER_06049",-1.86289835245465,9.17001917684132,1.11615854822814e-17,6.29173720772947e-17
"HWER_04765",1.59379929073154,7.45549913917916,1.13210743836133e-17,6.36779737021892e-17
"HWER_10278",-1.69172289544647,8.25368319998733,1.2191934340873e-17,6.84278912248566e-17
"HWER_12615",-1.38565705508309,7.24144266337081,1.44333411388445e-17,8.08329450821247e-17
"HWER_04288",1.30166120787776,7.13069551181674,1.47841471411509e-17,8.26191671056128e-17
"HWER_06408",1.53636345778135,9.10726042742433,1.55366781458832e-17,8.66378632952155e-17
"HWER_00891",1.56668370523881,8.34075721892626,1.62311612447186e-17,9.01284126215374e-17
"HWER_04970",-1.65056613040828,6.51885804542511,1.62321514439869e-17,9.01284126215374e-17
"HWER_11915",1.61732946359538,6.62086799035127,1.73692754810998e-17,9.62361780395121e-17
"HWER_12122",-1.8458167919308,7.68857520367764,1.74527857367282e-17,9.64926938493312e-17
"HWER_15504",-1.4528845153003,7.21928671578326,1.74943334657569e-17,9.65166099504416e-17
"HWER_07642",-1.72577934505742,7.99983612797866,1.90114705185238e-17,1.04663997992637e-16
"HWER_12270",-1.42794340082932,7.48170739589858,2.09575333460778e-17,1.1513322874233e-16
"HWER_01693",-1.5211598415155,7.93593955414571,2.44194627429398e-17,1.33868217531592e-16
"HWER_11505",1.50673022436682,7.72927780580512,3.41288321670782e-17,1.86700552340155e-16
"HWER_14583",1.32072876464746,7.24330160309,4.47417185194709e-17,2.44242686570501e-16
"HWER_10141",1.86116004157134,6.6228828892132,4.84511677643294e-17,2.63936718514509e-16
"HWER_02160",1.37183860189621,7.4429076988948,5.27463637210494e-17,2.86732329410233e-16
"HWER_13266",-1.57271359926303,8.83332744726582,5.97606846782965e-17,3.24182961026826e-16
"HWER_09321",-1.44882472644373,6.93547157905549,6.86371516233288e-17,3.71557691355515e-16
"HWER_02559",1.64010636306052,8.00431117359187,7.52856819917615e-17,4.06699527926328e-16
"HWER_08511",-1.81976140518502,7.83109838587144,8.23167435984067e-17,4.43757414034654e-16
"HWER_05148",-1.60601347089757,7.36239159286417,8.53738372029769e-17,4.59282904289044e-16
"HWER_03151",-1.61915567252897,8.74092085530644,9.33183589166419e-17,5.00982411326816e-16
"HWER_02197",1.71173576766572,6.56447494804572,9.74518813287916e-17,5.22092413813134e-16
"HWER_09490",1.59797190192724,6.72800083247553,1.00049844053047e-16,5.34905661091857e-16
"HWER_03053",-1.89808999158498,9.89302073213267,1.1020944814189e-16,5.88010491835226e-16
"HWER_08083",1.49386189889282,9.03336571593304,1.11888118120011e-16,5.95741047813527e-16
"HWER_04906",-1.4676261889868,8.39740202396403,1.1495901624542e-16,6.10837559681095e-16
"HWER_10053",1.31308718154194,7.3281435448807,1.38789472752625e-16,7.35953175557378e-16
"HWER_00952",1.36999046725598,7.05202724123,1.73080120843838e-16,9.15911741526678e-16
"HWER_04460",-2.16629514538968,8.46802052003388,2.0984782425369e-16,1.10821875415442e-15
"HWER_13908",-1.86096065486951,6.84501336278548,2.14751225151739e-16,1.13180879434646e-15
"HWER_06698",1.38889332659237,7.51605219931146,2.31104733110322e-16,1.21552651715023e-15
"HWER_15930",1.5350959926164,7.35665785437901,2.37207318553227e-16,1.24509833402534e-15
"HWER_14907",1.57222237326466,7.6752362822197,2.74674932081227e-16,1.43885272502348e-15
"HWER_12520",-1.28107834693417,7.24398137525363,2.90315339668193e-16,1.51771708822505e-15
"HWER_09475",-1.7983447181801,8.41625329042928,3.39931745406221e-16,1.77352719484574e-15
"HWER_15530",-1.40049821084766,7.15213689150489,3.62544307389851e-16,1.88770560052587e-15
"HWER_10642",-1.81398642410451,9.19226485465191,3.98760697980141e-16,2.07211721415332e-15
"HWER_14856",1.67310236606556,7.07716404359192,4.0848266174558e-16,2.11839108381258e-15
"HWER_12991",1.53543498620135,7.70458909432942,4.29750795470194e-16,2.2242391470144e-15
"HWER_13126",-1.551333456326,7.78373987593044,4.73794987929159e-16,2.44731156115599e-15
"HWER_02667",1.33146419156852,7.01493127772182,5.6496136658452e-16,2.9124151561703e-15
"HWER_07812",-1.61576312269809,6.48607591144591,5.72595936391812e-16,2.945915204492e-15
"HWER_00982",-1.65496320135183,6.74193521711245,6.24563865955552e-16,3.2069190186589e-15
"HWER_13826",1.55791624693483,6.99222809202555,7.0439971240545e-16,3.60970050250461e-15
"HWER_12818",-1.47442096253564,8.87566647205434,7.16592348267074e-16,3.66493877525941e-15
"HWER_13254",-1.71014091245103,7.68932991906634,7.29361324376231e-16,3.72290140572356e-15
"HWER_06710",1.32897602948435,7.09614673934071,8.21839295379364e-16,4.18669802145126e-15
"HWER_03594",1.51141901720792,6.64317317979152,8.30506583038485e-16,4.22255601925253e-15
"HWER_14009",1.50649925789204,7.48968681687108,9.71782383790289e-16,4.93117753653272e-15
"HWER_00980",-1.61406386834258,8.41132611541756,9.80889838860533e-16,4.96767060969798e-15
"HWER_15313",-1.41520584001755,8.36466368703426,1.02384792267015e-15,5.17512215104037e-15
"HWER_00305",1.69344334864078,6.69730871368887,1.02679596845959e-15,5.17992596540021e-15
"HWER_02745",2.75534129143636,7.42838143811227,1.0632555122179e-15,5.35343988967185e-15
"HWER_07156",1.26267704464935,7.04710586737108,1.07323574066051e-15,5.39321758824166e-15
"HWER_06271",1.37694863725311,7.60319671033685,1.1248517925707e-15,5.64166479329945e-15
"HWER_13608",-1.312532507488,7.37619812877861,1.15125961000045e-15,5.76296557670107e-15
"HWER_12144",-1.66051981220192,7.45235636101491,1.16462926305904e-15,5.81865834125644e-15
"HWER_10545",-1.37058801583922,6.86691921984997,1.18793140996351e-15,5.92366566545268e-15
"HWER_09934",1.58092334891682,9.05307443725447,1.31916015816964e-15,6.56541706359667e-15
"HWER_04666",-1.38571054959636,7.32797037927863,1.43030366144947e-15,7.10493753666374e-15
"HWER_00635",1.59458617756862,7.05270976098755,1.49265031583553e-15,7.40046322937193e-15
"HWER_08124",-1.48580872619838,6.58342079141023,1.49996243792004e-15,7.42252404871502e-15
"HWER_11979",-1.79122738258094,7.4168495913602,1.63634505166707e-15,8.0819861313766e-15
"HWER_09635",1.31754114418992,7.36721021809473,1.72804769838021e-15,8.51868380589334e-15
"HWER_15071",-1.6245925489817,7.48457935183984,1.84158601679396e-15,9.06116231792549e-15
"HWER_07149",1.32816108216067,7.50002520515861,1.9591100979595e-15,9.62116000759276e-15
"HWER_06413",-1.28528279348629,7.12252874485646,1.98138203025764e-15,9.71214291958046e-15
"HWER_14301",-1.57164151963025,6.53189236616785,2.12508715770734e-15,1.03968886791229e-14
"HWER_06647",1.45827356758508,8.52840623850105,2.13211052359364e-15,1.04116056265128e-14
"HWER_07387",-1.92466700203141,10.368897630122,2.25718037485907e-15,1.10016329173112e-14
"HWER_03822",-1.56918007855393,6.99732539464068,2.3024264101616e-15,1.12011100967149e-14
"HWER_11921",-2.12586622130555,6.61514819959822,2.379814889419e-15,1.15559176184709e-14
"HWER_11676",2.04848352192458,8.4923492899002,2.46994402931441e-15,1.19711492860042e-14
"HWER_02614",1.44618076352741,6.80063033898465,2.59918947257248e-15,1.25740639969784e-14
"HWER_01004",1.46979989205464,6.54797117216326,3.09530619143323e-15,1.49462364141273e-14
"HWER_09900",1.41647163917496,8.30074082922936,3.18327926595008e-15,1.53424593617259e-14
"HWER_12037",1.32758408491477,6.99255266894793,3.54811357881428e-15,1.70691252502141e-14
"HWER_13647",-1.46461422061356,7.016454157088,3.55783035414832e-15,1.70841742746418e-14
"HWER_04544",1.36533445894202,8.97607217105915,3.79685449355043e-15,1.81982323507879e-14
"HWER_09326",1.4306462622666,8.26635173303209,4.36126331531482e-15,2.08648630564784e-14
"HWER_08406",1.471008339854,6.779366036379,4.56078374165416e-15,2.17792122322454e-14
"HWER_02820",-1.49078524829985,8.46970656241829,4.72408061974974e-15,2.25175386893586e-14
"HWER_10905",1.41531564596874,6.95508310137809,4.79806996236883e-15,2.28282484631603e-14
"HWER_02546",1.40635023059183,7.73837441268485,4.84701998651826e-15,2.30006962527761e-14
"HWER_01473",1.47455653259592,6.73099829972931,4.85205586203953e-15,2.30006962527761e-14
"HWER_10081",1.53633652929325,6.71932187576357,5.12226749735616e-15,2.42372985778185e-14
"HWER_06438",-1.46599148823471,7.98607063658185,5.61568215586616e-15,2.65236135339908e-14
"HWER_06468",-1.85521728948554,6.60011099088554,6.01937929663573e-15,2.8378637302139e-14
"HWER_10949",-1.26519276338159,7.40622797666716,6.14402779345971e-15,2.89137278919075e-14
"HWER_11015",-1.54036995449696,8.80675853042226,6.19623919251576e-15,2.91066091054227e-14
"HWER_13915",-1.32877523541409,6.89828984481486,7.54514125950714e-15,3.53789354175443e-14
"HWER_14582",-1.72217267992822,9.24075567729912,8.03019548334978e-15,3.75853734446318e-14
"HWER_10919",-1.67507579957472,8.74417140399881,8.08624385327011e-15,3.77795140748277e-14
"HWER_07092",-1.67286270834279,10.0532421103473,8.98036037748017e-15,4.18814288827447e-14
"HWER_05871",-1.40418279268992,6.67153916092139,9.17414575301724e-15,4.27083661356799e-14
"HWER_01191",-1.38477088673247,7.88197146239715,9.3234769928484e-15,4.33257631585231e-14
"HWER_09636",1.56227684023533,8.64748299214925,1.08680252851034e-14,5.04128614745495e-14
"HWER_04092",1.77849303819138,6.53038713939472,1.11535032407766e-14,5.164470339881e-14
"HWER_09787",1.39373472466364,8.31736075553311,1.14278210046066e-14,5.28205701692423e-14
"HWER_02218",1.4468507340065,8.42729981436823,1.16184643137772e-14,5.35778198628086e-14
"HWER_05300",-1.59409503597374,6.44056323733505,1.16329782424841e-14,5.35778198628086e-14
"HWER_04467",1.22512050073484,7.17672722935316,1.18896120695887e-14,5.46627022986588e-14
"HWER_15723",1.64586998668967,6.6774659082425,1.20728628875176e-14,5.54069618890852e-14
"HWER_04252",-1.43080961856565,7.78365990770428,1.22713438194079e-14,5.62183648829056e-14
"HWER_05463",-1.51338320485191,7.49543382297316,1.23028642845451e-14,5.62633634741189e-14
"HWER_14448",-1.69002263006271,8.98220409292217,1.23656432077935e-14,5.64509028834658e-14
"HWER_04934",1.38618533214763,7.34606709212842,1.2658373098643e-14,5.76856967395103e-14
"HWER_12933",-1.26805203704731,7.07628719667259,1.30666877703172e-14,5.94419673481274e-14
"HWER_00837",1.52300811252663,6.63071650353072,1.36331759179879e-14,6.19103768044531e-14
"HWER_03971",-1.53690177893593,8.64754423566565,1.4873607475062e-14,6.74252870329294e-14
"HWER_01386",-1.7135320396069,10.4328101404931,1.59679117038981e-14,7.22398349497791e-14
"HWER_01377",1.40890983457961,7.71864861044895,1.59913865257128e-14,7.22398349497791e-14
"HWER_00836",-1.39422923371261,7.47959240388327,1.6848683958096e-14,7.59802391362484e-14
"HWER_09975",-1.44499037328522,8.21150692782764,1.74044509630529e-14,7.83502453944377e-14
"HWER_10176",-1.49028516648027,7.31507066679973,1.77621214700384e-14,7.98218041105885e-14
"HWER_08366",1.40437006899147,6.87058634715078,2.12904938475969e-14,9.55125441986484e-14
"HWER_03604",1.44364500760704,7.20717894268276,2.20984592411161e-14,9.89659841316304e-14
"HWER_09740",-1.57057662596821,9.30932288389125,2.5293028037201e-14,1.130772787939e-13
"HWER_00131",1.36144872890485,7.29146130560479,2.77058167886014e-14,1.23650917268233e-13
"HWER_15916",-1.42710795159147,6.80258496122927,2.85918256086401e-14,1.27385917187636e-13
"HWER_06318",1.84694561917636,7.91833629278239,3.01533337966103e-14,1.34112512066227e-13
"HWER_01882",1.48638570276776,7.4901209792408,3.16866751724565e-14,1.40691008085924e-13
"HWER_15138",1.40694969330978,7.49211177608418,3.21358748606531e-14,1.42441578655852e-13
"HWER_00686",1.1731634136002,7.26042508698098,3.23171463379757e-14,1.43000615109848e-13
"HWER_00582",-1.63660551770093,9.30941111475431,3.30106317030282e-14,1.45820388425813e-13
"HWER_13722",1.63471796361569,7.79044752812668,3.33928769296536e-14,1.47258044011211e-13
"HWER_12345",1.24010292640629,7.27097236365303,3.52256396485542e-14,1.55076542629374e-13
"HWER_03611",-1.30587909935021,7.27365314744774,3.58017657799623e-14,1.57345726554987e-13
"HWER_00229",1.56136903571169,8.1017988735683,4.29044726761764e-14,1.88242466411718e-13
"HWER_06757",-1.48447821723924,8.84153927040954,4.93730741111974e-14,2.16257400625566e-13
"HWER_00113",-1.59395183533596,8.60423250992286,4.96220747076412e-14,2.16981517229197e-13
"HWER_01728",1.3214918574712,7.60484672237265,5.59899684306395e-14,2.44414121448903e-13
"HWER_03628",-1.35798251228427,7.90355972195116,6.23379296941626e-14,2.71667649910863e-13
"HWER_04510",1.26254327415174,6.9704090743899,6.58327221158496e-14,2.86142413124021e-13
"HWER_12321",1.28777736588143,7.67761071685322,6.58800696625687e-14,2.86142413124021e-13
"HWER_04844",-1.53181677220058,8.69264825358074,6.89635133668996e-14,2.99034097258145e-13
"HWER_02269",1.75821928292698,6.40281842870098,7.29931315450728e-14,3.15978614518153e-13
"HWER_06078",1.58567884961434,6.5354118137956,7.56810800809626e-14,3.27068401083227e-13
"HWER_08418",-1.26285373698296,7.06744630104912,7.77557985557992e-14,3.35035144350768e-13
"HWER_12212",-1.2029584919862,7.17872323490764,7.7782937485215e-14,3.35035144350768e-13
"HWER_14590",-1.29997399557278,9.09763752028622,8.46004748919347e-14,3.63796071964821e-13
